restaurant_code,rating,feeling,customerId,commentText
p86vyy,6,HAPPY,3588938,سیب زمینی تازه نبود و طعم موندگی داشت، فیله طعم بدی داشت
p86vyy,8,HAPPY,1631474,سالاد کلم یادشون رفته بود 
p86vyy,10,HAPPY,13125412,خیلی خوب مرسی
p86vyy,8,HAPPY,3588938,فیله خوب نبود
p86vyy,8,HAPPY,6797277,"برگرها متاسفانه کوچک هستند و تصویر منو درست نیست. با اینکه طعم خوبی داشتند اما متاسفانه نسبت به قیمت اصلا مقرون به صرفه نبود. 
پیتزا اما مناسب و خوشمزه بود."
p86vyy,4,SAD,818052,من سومین بار هست که بوفالو وینگز رو سفارش می دم، همیشه سس تند و ماست جدا بود، این سری سه پرس سفارش دادم و در کمال تعجب دیدم که تکه های بازو مرغ در سس تند غلطیده شده، هم غذا بسیار تند شده بود و هم از سوخاری به خمیر تبدیل شده بود، ما نصفش رو نتونستیم بخوریم، دوست عزیز ممنون می شم اینطوری خلاقیت به خرج ندید و کیفیت غذا رو داغون نکنید و مشتری هم ناراضی
p86vyy,10,HAPPY,312722,برگرهاشون خوب و خوشمزه هست سیب زمینی هاشون تا برسه خمیر میشه و از جذابیتش کم میشه
p86vyy,6,HAPPY,11364569,فیله مرغ متاسفانه سوخته بود
p86vyy,10,HAPPY,5757391,توصیه نمیشه، با این قیمت گزینه های بیشتری میشه تهیه کرد
p86vyy,2,SAD,3563356,اصلا کیفیت شعبه جردن رو نداشت!! ۵۰ تومن پول بابت سیب زمینی بیات و بد مزه!!!
p86vyy,10,HAPPY,939719,خيلي خوبه - فقط قيمتش بالاست
p86vyy,4,SAD,3759859,ساندويچ مرغ سوخته و فرق العاده بد مزه بود
p86vyy,8,HAPPY,3593470,کیفیت خوب ولی حجم کم
p86vyy,4,SAD,11816556,چیزی که عکسشو گذاشته بودین نبود
p86vyy,10,HAPPY,3861941,عالی مثل همیشه. به خاطر دخترم بیمارستان بودم و پیک آنقدر آقا بود که تا دم اطاق با بسته بندی حرفه ای برام آورد
p86vyy,8,HAPPY,649316,من سالاد سزار و پيتزارو واقعا دوست داشتم و بازم سفارش ميدم ولي سس اصلا نه واسه سالاد بود نه پيتزا يك عدد سس تكنفره قرمز بود و سالاد سزار هم سس داشت ولي سس خيلي كم بود نصف كاهو ها و مرغ ها اصلا سس نداشتن و سس سزار نبود مزه سس مايونز ميداد و حجم ماهو خيلي كم بود  نون پيتزا هم خيلي خوشمزه بود ولي بعد بشدت خمير بود نونش
p86vyy,8,HAPPY,312722,برگر خوب بود پیتزا انگار کمی لازم بود بیشتر پخته شود یه جورایی خمیر و ابکی بود سیب زمینی خمیری شده بود
p86vyy,10,HAPPY,4941582,کتف طعم دار شده خیلی عالی بود. اگر طمع های متنوع را در منو قراردهید خیلی استقبال خواهد شد
p86vyy,4,SAD,3506413,افت کردید
p86vyy,2,SAD,12320884,غذا سرد شده بود سیب زمینی خمیر ، بی مزه
p86vyy,6,HAPPY,7762681,جز بدترین پیتزاها بویژه از نظر خمیر پیتزا بود که تا حالا گرفتیم 
p86vyy,2,SAD,8063795,اینقدر سس بیش از حد تند بهش زده بودید که همشو دور ریختیم .   شما بهید سس تند رو کنار غذا جدا بذارید که اگر کسی دوست داشت بریزه . 
p86vyy,2,SAD,1190801,غذا بسیار بی کیفیت
p86vyy,10,HAPPY,10477319,برگرها خوشمزه هستن و منو یاد برگرهای آمریکایی میندازه اما حجم نسبت به قیمت خیلی کمه
p86vyy,8,HAPPY,2100556,کیفیت سوسیس داخل پیتزا خیلی پایینه، سیب زمینی هم خمیر شده بود. اما طعمش خوب بود
p86vyy,6,HAPPY,883818,فیله سوخاری و سیب زمینی اصلا کیفیت همیشگی رو نداشت و بوی روغن مونده میداد
p86vyy,8,HAPPY,3748167,بدد نبود
p86vyy,10,HAPPY,614708,برگراش بی نظیره ولی پیتزا خوب بود ولی عالی نبود
p86vyy,8,HAPPY,5309703,برگر عالی پیتزا افتضاح
p86vyy,2,SAD,985008,از برگرا بسیار ناراضی بودن پیتزا بد نبود ولی درکل نمیدونم چرا این دفعه انقد بد بود
p86vyy,8,HAPPY,1526533,حس میکنم سیبزمینی هاتون عین شعبه اصلی نیس  پودرش کمه ، کاش اپشن نان غیر شیرینم بذارید، گوشت بسیار خوشمزه و تازه هست ممنون
p86vyy,8,HAPPY,1497211,خوب بود ولی بیش از حد چرب بود  در حدی روغنی بود که ازش روغن میریخت ، امیدوارم یکم در کیفیت تجدید نظر کنین از دان تاون انتظار بیشتری میره
p86vyy,10,HAPPY,4004055,قيمت خيلى بالاست نسبت به حجم غذا
p86vyy,6,HAPPY,1497211,پیتزا طعم بسیار معمولی داشت و مواد اولیه با کیفیت نبودند در کل برخلاف برگرهای دان تاون پیتزا ارزش سفارش مجدد ندارد 
p86vyy,8,HAPPY,3076572,"غذا کاملا سرد بود یه مقدار نان هم به نظر مونده بود
کلا دان تان همبرگرهای خوشمزه‌ای داره ولی این دفعه کیفیتش مثل قبل نبود"
p86vyy,6,HAPPY,4479589,غذای کم و گران و پیتزا پپرونی افتضاح
p86vyy,4,SAD,7198085,به شدت کیفیت پایین و شورررررررررر بود !!!
p86vyy,8,HAPPY,131072,سلام لطفا تو پیتزاهاتون پیتزا با ژامبون گوشت و حالت مخلوط هم بزارید و پنیر پیتزاهاتون رو زیاد کنین و آیتمی بزارین که بشه انتخاب کرد پنیر پیتزا بیشتر باشه. همچنین ترکیب آرد سوخاری پیازتون رو عوض کنین چون اصلا خوب نبود و خرد شدش و راحت جدا شد از پیاز.مرسی
p86vyy,2,SAD,2967385,افتضاح واقعا ،مرغ نپخته ،برگر بد مزه!!!
p86vyy,10,HAPPY,6699302,عالي
p86vyy,4,SAD,7630495,من بر اساس پیشینه ای که از دان تان جردن داشتم از دان تان سعادت آباد سفارش دادم اصلا با هم قابل مقایسه نیست سیب زمینی ها حالت له و نرم داشت ،فیله استریپس بی رنگ و رو و بی مزه بود،بوی روغن نامطبوع بودو خیلی بد سلیقه یه عالمه سیب زمینی رو توی پکیج روی مرغا ریخته بودن
p86vyy,8,HAPPY,312828,پیتزا کیفیت مناسبی داشت،سالاد سزار نسبت به حجمش قیمت بالایی داشت
p86vyy,2,SAD,5933299,مرغ داخل هر ۲چیکن برگری که گرفته بودم سوخته بود. فقط کیفیت سیب زمینی خوب بود نسبت به قیمتی که داشت واقعا توقع غذای سوخته نمی‌رفت (من قبلا مشتری حضوری شعبه‌ی جردن بودم و راضی بودم)
p86vyy,10,HAPPY,1207125,برگرها که خوشمزه بود البته با این قیمت اگه خوشمزه نبود تعجب میکردیم!! بهتره حالا که انقدر قیمت بالاست حداقل کنار برگر چندتا سس خاص هم بگذارید نه فقط سس کچاپ
p86vyy,6,HAPPY,4082889,سیب زمینی خیلی بد بود مونده بود
p86vyy,2,SAD,929876,یه اختلاف خیلی زیادی با بقیه شعبه هاش داشت انگار اصن دان تان نبود سیب زمینی ها نپخته بود روغن بد برگر و مرغ هم اون طعمی که تو شعبه های دیگش داشت رو نداشت
p86vyy,6,HAPPY,611728,پیتزاش‌مثل‌همیشه‌نبود 
p86vyy,10,HAPPY,9696126,خیلی ممنونم شب قشنگیو برامون ساختین  خیلی زود هم به دستم رسید غذا هم داغ داغ بود رفتار پیک عالی خداقوت به همه ی پرسنل
p86vyy,10,HAPPY,1027914,عالی بود یکم کم نمک بود نسبت به قبلا ولی بازم فکق العاده بود
p86vyy,6,HAPPY,9358430,بسیار سرد بود غذا . به سردی هوای زمستان. 
p86vyy,6,HAPPY,1467655,پیتزا واقعا کیفیتش پایین است 
p86vyy,10,HAPPY,10847240,هم زود رسید هم خیلی خوشمزه بود کیفیت خوبی داشت ممنون ازتون فقط یکمی اندازش کوچیکه
p86vyy,10,HAPPY,9186711,پیتزای متفاوت و با کیفیتی بود . ممنون
p86vyy,2,SAD,1189433,"حجم خیلی کم غذا، بی‌مزه بودن و بدمزه بودن و تازه نبودن مواد (به خصوص گوشت برگر)
بوفالو ولی متوسط بود"
p86vyy,8,HAPPY,162257,غذا با اینکه در باکس حمل آورده شد ولی خیلی سرد شده بود. ولی مزه عالی بود
p86vyy,2,SAD,4493560,یک برگر سوخته بود و در برگر کاغذ پلاستیکی پنیر جا مونده بود
p86vyy,10,HAPPY,13810576,رو دستت نیست
p86vyy,10,HAPPY,2102401,به طرز عجیبی غذا زود رسید و عالی بود سیب زمینی خیلی خوب و داغ بود و خوشمزه
p86vyy,10,HAPPY,11589754,بعد سال ها یه برگر خوب خوردم . ممنون ازتون
p86vyy,10,HAPPY,5001843,عالیییی
p86vyy,8,HAPPY,946595,سیب زمینی اصلا جالب نبود
p86vyy,8,HAPPY,1054944,نسبت به حجمش گران بود و سیر کننده نبود ولی خوشمزه بود.
p86vyy,10,HAPPY,9837084,کیفیت عاااالی
p86vyy,10,HAPPY,378062,مزه همبرگر خوبه، اندازش مناسبه،سیب زمینی تازه است، فقط وقتی میرسه متأسفانه عرق میکنه و خمیر میشه
p86vyy,8,HAPPY,1113827,خیلی معمولی
p86vyy,10,HAPPY,7743421,خیلی خوشمزه بود اما سایزش کوچیک بود
p86vyy,10,HAPPY,717834,برگر عالی. پیتزا خوب. ممنون ازتون
p86vyy,4,SAD,384264,همبرگر رو بدون اینکه در کاغذی بپیچن در جعبه قرار داده بودن و کاملا هم سرد بود
p86vyy,2,SAD,6718128,"انگار از سرشون باز کرده بودن فقط 
بجای ۴ تیکه فیله سوخاری ۲ تا فیله تیکه کرده بودن و برای رفع این عیب جعبه رو پر از سیب زمینی بی کیفیت کرده بودن 
افتضاح بود"
p86vyy,8,HAPPY,11399716,خوشمزه بود و به موقع اومد اما پودر سوخاریش خیلی سفت بود لثه هام زخم شد
p86vyy,10,HAPPY,544040,عالی بود 
p86vyy,10,HAPPY,3111272,عالی بود
p86vyy,8,HAPPY,378062,کیفیت مواد مصرفی خوب بود، متأسفانه سفارش در زمان تحویل سرد و خمیر شده بود
p86vyy,10,HAPPY,310599,پیتزا ها خیلی خوب بود. فقط سس پستو شور بود.
p86vyy,8,HAPPY,6019256,هزینه ارسال بالاست
p86vyy,6,HAPPY,1027914,غذا بعد از یک ساعت و چهل و پنج دیقه به دست من رسیدم و با وجود اینکه قبلا برگرهای دان تان رو امتحان کرده بودم و از کیفیتش مطمئن بودم انقدرررر سرد به دست من رسید که اصلا قابل خوردن نبود و هیچی از مزه‌ش نفهمیدم. واقعا ناراحت شدم که اون همه مدت منتظر غذا بودم و اخرش این شکلی به دستم رسید. 
p86vyy,10,HAPPY,7902706,خوب بود امیدوارم همینطور بمونه 
p86vyy,10,HAPPY,714750,عالی بود
p86vyy,10,HAPPY,12721718,بی نظیر بود
p86vyy,10,HAPPY,4722021,سالاد یونانی به شدت خاص و خوش مزه بود خیلی غذاهاشون با کیفیته
p86vyy,10,HAPPY,176189,مثل هميشه برگرها و پياز و سيب زميني عالي و خوشمزه بود ولي پيتزا متاسفانه كيفيت نداشت
p86vyy,10,HAPPY,5024362,"بینظیر گرم و خوشمزه 
باریکلا "
p86vyy,8,HAPPY,992421,مثل قبل نبود
p86vyy,10,HAPPY,11686736,خوشمزه
p86vyy,8,HAPPY,391589,تحویل سفارش ما ۲ ساعت طول کشید و غذا سرد و سیب‌زمینی‌ها خمیر شده به دست ما رسید.
p86vyy,8,HAPPY,11162835,طعم سیر برگر نسبت به دفعه های قبل خیلی زیاد بود و یکم باعث بدمزه شدنش شده بود
p86vyy,10,HAPPY,13264529,واقعا طعم خوبی داره
p86vyy,10,HAPPY,2363487,عالی، کلا بار اولی بود که از اسنپ و رستوران سفارش میدم ۲۰ دقیقه ای به این سرعت و غذای عالی میرسم
p86vyy,8,HAPPY,11567474,غذا يه ذره سرد ميرسه
p86vyy,10,HAPPY,9837084,عالی
p86vyy,10,HAPPY,11341872,مثل همیشه عالی
p86vyy,10,HAPPY,11823149,کیفیت بسیار عالی. طعم همبرگر ها فوق العاده بود
p86vyy,6,HAPPY,4704974,نسبت به شعبه های دیگه کیفیت پایینتر و اینکه مدت بسیار کمی داخل فر پخته شده بود و خمیر بود
p86vyy,4,SAD,316743,غذا سرد تحویل داده شد
p86vyy,4,SAD,839919,سرد رسید
p86vyy,10,HAPPY,4171777,خیلی سریع و گرم رسید وطعم واقعی برگر بسیار خوشمزه ممنونم
p86vyy,8,HAPPY,6797277,پیتزای خوبی دارند. خمیر بسیار سبک و محتویات  هم به اندازه بود. بال سرخ شده هم عالی بود. البته بد نیست در کنار ماست چکیده، سس بلوچیز هم سر‌و کنند.
p86vyy,10,HAPPY,11226263,مثل همیشه عالی بود هم زودتر از زمان ثبت شده رسید و هم خیلی خوشمزه بود
p86vyy,8,HAPPY,3273187,قبلا بهتر بود کلا
p86vyy,10,HAPPY,132405,درسته قیمت بالاس ولی کیفیت و طعم هم متناسب با قیمت است
p86vyy,4,SAD,1299547,اولین بار بود که از رستوران سفارش غذا دادیم با توجه به امتیاز بالا انتظار غذای باکیفیت داشتیم که متاسفانه اصلا خوب نبود ، مشکل از تازه نبودن مواد اولیه بود 
p86vyy,8,HAPPY,711928,از نظر کیفیت مواد خیلی خوب بود ولی حجمش کم بود
p86vyy,6,HAPPY,355808,"به نسبت حجم برگر بسیار گران است.
(انقدر کوچیک بود جا خودردم ) :))))"
p86vyy,8,HAPPY,5561810,كيفيت غذا عالى مثل هميشه . ولى خميرش كمى نرم شده بود و هزينه پيك هم با توجه به فاصله بالا  بود 
p86vyy,10,HAPPY,1704841,عالی
p86vyy,10,HAPPY,3957294,عاااالی مثل همیشه
p86vyy,10,HAPPY,5929139,خوب بود، خوشمزه بود، یه مقدار سرد شده بود و سیب‌زمینیها هم میتونستن تازه‌تر باشن! دو عدد نوشیدنی هم فرستاده بودن که من سفارش نداده بودم برای همین از پیک تحویل نگرفتم! بعد با خودم گفتم شاید چون سفارش اولم بوده جایزه فرستاده بودن! اگه جایزه بوده لطفا با سفارش بعدی دوباره بفرستید!
p86vyy,8,HAPPY,9154215, همچی عالی بود من غذا خوب و گرم فقط من طعم پیتزا دوست نداشتم ولی عالی بود 
p86vyy,10,HAPPY,9095608,مثل همیشه عالی
p86vyy,8,HAPPY,3909097,خوب بود مثل همیشه
p86vyy,10,HAPPY,1223547,فوق العاده عالي ممنون ازتون
p86vyy,10,HAPPY,5495186,عالی مثل همیشه امیدوارم همینطوری بمونه
p86vyy,10,HAPPY,3074804,عالی عالی عالی
p86vyy,10,HAPPY,7380073,عالی
p86vyy,10,HAPPY,10284652,واقعا عالی و با کیفیت بود فقط فک میکنم هزینه ارسال یه خرده زیاده با اینکه مسافت زیاد نبود
p86vyy,10,HAPPY,4515862,همه موارد عالی بود. سالاد سزار خیلی خوب بود
p86vyy,10,HAPPY,330657,عالی
p86vyy,10,HAPPY,4141225,غذا فوق العاده بود. فیله ترد، پیتزا خوش طعم و سسها بی نظیر. بدون روغن اضافه و مانده. به موقع و داغ غذا رو آوردن.
p86vyy,10,HAPPY,757586,عالی
p86vyy,10,HAPPY,11691426,عالي
p86vyy,10,HAPPY,6699302,عالي و خشمزه با گوشت فراوان
p86vyy,10,HAPPY,3803078,مرسی خیلی خوب بود
p86vyy,10,HAPPY,4054011,خوشمزه
p86vyy,10,HAPPY,6966065,عالب
p86vyy,10,HAPPY,143511,سالاد عالی بود
p86vyy,10,HAPPY,5632343,بهترین برگر موجود در تهران
p86vyy,10,HAPPY,311635,یکی از خوشمزه ترین برگرهایی که خوردم
p86vyy,10,HAPPY,1394015,خوب بود مرسي
p86vyy,4,SAD,4293613,"پيك بسيار مودب بود و غذا گرم تحويل شد مثل دفعه ي اول هزينه ي پيك بسيار زياد بود براي يك كوچه فاصله دريافت  ١٥٠٠٠ تومن كرايه اصلا معقول نيست.
بار اول كه به دان تان سفارش دادم كيفيت خوب و معقول بود هرچند به نسبت قيمت ارزشش پايين تر بود؛ بار دوم كيفيت بسيار نازل بود كيفيت پنير مناسب نبود گوشت طعم نامطبوعي داشت و غذا بسيار چرب بود به خصوص ميدتان برگر كه بقدري چرب روغني و نامطبوع بود متاسفانه كلا دور انداخته شد."
p86vyy,10,HAPPY,8132981,خوب بود
p86vyy,4,SAD,6338314,بوفالو وینگز بدک نبود، پیاز سوخاری به معنای واقعی افتضاح بود بس که شور بود نمیشد خورد سس ها هم که کار رو خراب تر میکردن. سیب زمینی خوب نبود. از ترکیب سالاد هم خوشم نیومد. انتظار خیلی خیلی بیشتری داشتم که متاسفانه خورد تو ذوقم
p86vyy,2,SAD,4172654,"غذا بعد یک ساعت یخ رسید ، مرغ بو میداد 
پیتزا هم سرد بود و قابل خوردن نبود"
p86vyy,4,SAD,7360236,من سالاد سفارش داده‌ بودم ، خیلی مرغش بو‌میداد و مزه ی بدی میداد جوری که نمیشد اصلا مرغشو خورد
p86vyy,10,HAPPY,12197559,عالی مثل همیشه
p86vyy,8,HAPPY,943526,خوشمزه  و عالی
p86vyy,10,HAPPY,3394106,یک کلام... چسبید... با اینکه یکم سرد شده بود
p86vyy,10,HAPPY,11686736,کارشون درسته . پیاز کاراملی یکم زیادی شیرین بود
p86vyy,10,HAPPY,9696126,مث همیشه با اختلاف بهترینید.
p86vyy,10,HAPPY,9837084,کیفیت عالی
p86vyy,10,HAPPY,4074148,عالی
p86vyy,10,HAPPY,1376085,انتظار نداشتم طبخ پیتزا شبه آمریکایی باشد ولی طعم خوبی تجربه کردم
p86vyy,10,HAPPY,4245252,عالی :)
p86vyy,10,HAPPY,2254814,برگرش عالی بودددددد
p86vyy,10,HAPPY,1399211,"از همه نظر،درجه یک هستید.
کیفیت غذا عالی،تحویل و رفتار پیک عالی
خداقوت به تمام پرسنل"
p86vyy,10,HAPPY,991179,ممنونم خوشمزه بود و به موقع رسید
p86vyy,10,HAPPY,7499010,خوشمزه
p86vyy,10,HAPPY,12773612,fantastic
p86vyy,10,HAPPY,4837626,خيلى عالى بود هم فيله ها و مخصوصا سزار
p86vyy,4,SAD,328852,همبرگر خام بود
p86vyy,10,HAPPY,175983,دان تان بی اغراق فرصت تجربه ی بهترین مزه هارو در اختیارت قرار میده. همه چیز بسیار با کیفیت و خاص.
p86vyy,6,HAPPY,5024362,بسیار بسیار معمولی 
p86vyy,10,HAPPY,799404,خیلی خیلی کیفیت خوب بود . با اینکه شبانه بود و قیمت پیک خیلی زیاد بود ولی می ارزید . یکی از خوشمزه ترین برگرایی بود که خوردم . پیتزا هم حرف نداشت .
p86vyy,10,HAPPY,7762681,جز بهترین تجربه های برگر بود عالی
p86vyy,8,HAPPY,5877973,بسته بندی پیاز های سوراخی مناسب نبود و له شده بودن
p86vyy,10,HAPPY,13104866,خیلی جسبید
p86vyy,10,HAPPY,12146155,عالی
p86vyy,8,HAPPY,875148,بوفالو وینگز عااااالی بود! پیتزا هم خوب بود... منتها فیله استریپس با اینکه کیفیت و حجمش خوب بود اصلا مزه دار نشده بود و تقریبا هیچ طعمی نداشت :( رینگز هم خیلی چرب و بدون ادویه بود. درکل خوب بود.
p86vyy,10,HAPPY,1727056,مثل همیشه عالی
p86vyy,10,HAPPY,4224480,واقعا یکی از بهترین برگر تهران هست...
p86vyy,8,HAPPY,1331831,خوشمزه بود
p86vyy,10,HAPPY,3954344,عالی و خیلی سریع و گرم بود
p86vyy,10,HAPPY,7188472,عالی عالی
p86vyy,10,HAPPY,3716807,سایز برگرها کوچک است ولی طعم و مزه خیلی خوب
p86vyy,10,HAPPY,3840353,عالی
p86vyy,10,HAPPY,9837084,عالی
p86vyy,10,HAPPY,3215352,عالی
p86vyy,10,HAPPY,6141505,مشتری ثابتتونم
p86vyy,8,HAPPY,11686736,خوشمزه بود فقط پیاز رینگز ها خیلی بزرگ بود
p86vyy,10,HAPPY,1072257,بهترین رستوران فست فودی که تو ایران وجود داره با اقتدار دان تانه
p86vyy,10,HAPPY,8690086,مثل همیشه عالیییی
p86vyy,10,HAPPY,2536307,بهترین برگر این منطقه است 
p86vyy,10,HAPPY,879465,بینظییییییییییییر
p86vyy,10,HAPPY,3954344,غذا گرم و سریع به دستم رسید ، کیفیت غذا هم مثل همیشه عالب
p86vyy,8,HAPPY,7762681,کیفیت و طعم خوب ولی قیمت به نسبت بالا 
p86vyy,10,HAPPY,3007521,همه چي عالي فقط كاش پيتزامو برش ميزدنند شايد باورتون نشه منم مثل ساندويچ خوردم :)))
p86vyy,6,HAPPY,890634,سس پستو خیلی بدمزه بود در پیتزا متاسفانه و کتف ها هم سوخاری روشون طعم خوبی نداشت
p86vyy,8,HAPPY,4313845,پیتزا خوشمزه بود ولی مرغ سوخاری معمولی بود
p86vyy,10,HAPPY,1789338,عالي
p86vyy,10,HAPPY,717110,خوب بود ها ولی کوچلو بود
p86vyy,8,HAPPY,11295128,با توجه به حجم خیلی کمه برگر قیمتش زیاد بود
p86vyy,2,SAD,6801639,پیتزای‌معمولی‌
p86vyy,10,HAPPY,3818380,بهترین
p86vyy,8,HAPPY,4479589,خوشمزه اما بسیار کم
p86vyy,10,HAPPY,8687108,عالی
p86vyy,10,HAPPY,770964,خوب بود واقعاً
p86vyy,10,HAPPY,4240704,عالی
p86vyy,10,HAPPY,547340,عالی و خوشمزه
p86vyy,10,HAPPY,3352845,این پیتزای پستو  بینظیره ....
p86vyy,10,HAPPY,5234782,عالی
p86vyy,10,HAPPY,818052,عالی بود
p86vyy,10,HAPPY,4505996,مثل همیشه عالی
p86vyy,4,SAD,413923,سایز کوجیک، گوشت بد طعم، اصلا خوشمزه نبود
p86vyy,10,HAPPY,2649379,عالی و خاص
p86vyy,8,HAPPY,1394015,معمولي بود
p86vyy,4,SAD,1336249,"با سلام سفارش چیکن برگر داده بودم و هیچجا قید نشده بود مرغ گریل میشه ،مرغ گریل شده بود و نپخته
وسفارش دیگه من فیله استریپس بود انقدر فیله ها کوبیده شده بود خورد و نصف بود در کل این بار از خریدم راضی نبودم"
p86vyy,10,HAPPY,3486283,عااالي و خوش طعم 
p86vyy,10,HAPPY,12146155,عالی بود
p86vyy,10,HAPPY,985008,"عالی  انشالله کیفیت حفظ بشه
باتشکر"
p86vyy,10,HAPPY,4423784,همه چی خوب بود 
p86vyy,10,HAPPY,3916240,مزه ی پیتزا ،هات وینگز و حتی سیب زمینی سرخ شده بسیار خاص بود، همه چیز فوق العاده بود، لذت بردیم
p86vyy,10,HAPPY,12570864,کیفیت پیتزا بسیار خوب بود و به‌نسبت قیمت، عالی بود!
p86vyy,6,HAPPY,774952,خیلی سریع رسید برگر خوب بود اما فرایز سرد سرد بود و زیاد جالب نبود 
p86vyy,10,HAPPY,7473043,عالی
p86vyy,10,HAPPY,972021,عالى
p86vyy,10,HAPPY,10436268,طعم غذاها عالی بود
p86vyy,10,HAPPY,12271655,کیف کردم عالی بود
p86vyy,10,HAPPY,1199653,"در کل خوبه
سیب زمینی برای دو نفر هستش 
زود به دستم رسید"
p86vyy,10,HAPPY,966168,بسیار عالی و با کیفیت گرم و خوشمزه بود
p86vyy,10,HAPPY,1085777,عالی
p86vyy,10,HAPPY,11901445,عالی
p86vyy,8,HAPPY,11901445,عالی
p86vyy,10,HAPPY,3678705,عالی
p86vyy,10,HAPPY,1132201,عالی بود
p86vyy,10,HAPPY,370500,همه چی عالی بود کیفیت فوق العاده فقط حجم برگر نسبت به قبل کم شده فکر کنم
p86vyy,8,HAPPY,2471429,پیتزاش خوب بود پیازش خیلی خوب و واقعا ترد و خوش مزه بود ولی سیب‌زمینی جا داشت ترد تر باشه و یکم خمیر شده بود ولی در کل خوب بود
p86vyy,4,SAD,4476999,از نظر کیفیتی خیلی عالی نبود نسبت به قیمت
p86vyy,8,HAPPY,6746156,غذا کمی یخ بود
p86vyy,10,HAPPY,1699517,مثل همیشه عالی!
p86vyy,8,HAPPY,168211,برگر طبق معمول خوب بود، اما پیتزا و سوخاری اصلا خوب نبود. از این رستوران فقط باید برگر‌ سفارش داد
p86vyy,10,HAPPY,444805,دبلش خوب بود
p86vyy,10,HAPPY,9293302,برگر عالییی بود حجمشم خوب بود و بوفالو بی نظیر و خوشمزه بود
p86vyy,10,HAPPY,12395042,عالی
p86vyy,10,HAPPY,12054128,بدون نقص
p86vyy,10,HAPPY,11368031,عالى عالى هم كيفيت غذا عالى بود هم به موقع رسيد و گرم بود ممنونم 
p86vyy,10,HAPPY,1275825,عالی
p86vyy,8,HAPPY,4054822,چقدر زود فرستادید. ممنون
p86vyy,10,HAPPY,726988,"خیلی خوشمزه بود ، عالی. 
خیلی هم سریع رسید دستمون"
p86vyy,10,HAPPY,154262,عالب
p86vyy,10,HAPPY,8935365,عالی
p86vyy,10,HAPPY,370500,فوق العاده
p86vyy,10,HAPPY,1282453,برگر بسیار خوشمزه بود
p86vyy,10,HAPPY,144719,پیتزا خیلی خوب بود همبرگر هم. فقط یکم عرق کرده بود باید روی بسته بندی یکم کار کنید. 
p86vyy,10,HAPPY,152962,نزدیک ۱۲ شب بود سفارش دادم. پیتزاشون خیلی خوب بود و کلی مزه داد
p86vyy,4,SAD,10885473,من مزه رو دوست نداشتم غذا سرد بود با اینکه گذاشتم تو ماکروفر 
p86vyy,10,HAPPY,2490691,بهترین و خوشمزه تربت استریپس تهران ،با سیب زمینی های فوق العاده خوشمزه،غذا  داغ وسریع بدستم رسید
p86vyy,10,HAPPY,1394015,خوب بود
