restaurant_code,rating,feeling,customerId,commentText
0ggvlx,10,HAPPY,7918699,"یکی از بهترین برگر های عمرم بود 
Nice"
0ggvlx,10,HAPPY,7979150,خوب اما اگه به سیب زمینی هاش فلفل نمیزدن بهتر بود
0ggvlx,2,SAD,478938,لااقل میگفتین ساندویچ سرده.بسیار مزخرف
0ggvlx,10,HAPPY,7840427,"خیلی خوب و خوشمزه و زیاد بود
حتما امتحان کنید"
0ggvlx,10,HAPPY,4293018,دير ارسال شد ولي كيفيت عالي
0ggvlx,10,HAPPY,7065193,عالی بود 
0ggvlx,2,SAD,3780489,سرد بودن غذا
0ggvlx,2,SAD,3225853,نوشابه را نفرستادن .۴ بار تاخیر در سایت داشتند‌ حدود ساعت ۳ نصفه شب تازه سفارش ما که از ان نا امید شده بودیم رسید
0ggvlx,8,HAPPY,9627247,"مثل همیشه عالی بود 
نون لندبرگر تازه نبود"
0ggvlx,10,HAPPY,3348358,مثل همیشه سریع و داغ رسید
0ggvlx,10,HAPPY,3348358,کیفیت عالی
0ggvlx,8,HAPPY,1484471,"خوب مثل همیشه 
فقط حیف که سرد سرد رسید"
0ggvlx,10,HAPPY,4432557,عالی
0ggvlx,10,HAPPY,636448,عالی عالی عالی 
0ggvlx,8,HAPPY,142002,از گوشت برگر ها کیفیت ببشتری انتظار میره ولی مزه عالی مثل همیشه 
0ggvlx,10,HAPPY,1063737,اینبار برخلاف دفعات قبلی که نزدیک ۲ ساعت معطلی داشت خیلی سریع و تازه بود، فقط مقدار سیب زمینی کم شده بود
0ggvlx,10,HAPPY,2460743,خیلی عالی بود گرم و تازه 
0ggvlx,10,HAPPY,173561,عالی
0ggvlx,6,HAPPY,8479213,ساندویچ خوبی بود ولی به خاطر بی دقتی در ارسال سفارش که پیک مجبور شد دوباره برگرده و نوشیدنی را بیاره نمره کم کردم ، شما که سبد حداقلی گذاشتید خیلی واضح هست که نباید این اتفاق رخ بده. درضمن پیک هم بسیار خوش برخورد و محترم بود
0ggvlx,8,HAPPY,4000655,"خوشبختانه هم زود رسيد هم گرم كيفيت خوب و خوشمزه و بخصوص براي كسيكه پياز كاراملي دوست داشته باشه. 
ممنونم "
0ggvlx,2,SAD,4886761,افتضاح بود ۲ ساعت بد از سفارش رسید 
0ggvlx,2,SAD,2601725,سفارش من اشتباه ارسال شده بود و بعد پیگیری درست شد ولی کیفیت پایینی داشت و مثل همیشه نبود.سرد بود و خشک و بدون سس
0ggvlx,10,HAPPY,10534715,واقعا خوشمزه بود 
0ggvlx,2,SAD,668608,كاش عكس غذا رو گرفته بودم، بيشتر فكر ميكنم سس خوردم تا ساندويچ، انقدر سس زده بودين كه كل محتويات ساندويچ ريخته بود تو كاغذش و اصلا نميشد خورد ، غير از طعم سس هم من نه مزه برگر فهميدم نه بفيه مخلفات، اونهم سس اسموكي و سس ساندويچ هم داشت، واقعا افتضاح
0ggvlx,6,HAPPY,4636364,کیفیتش خوب بود ولی حجمش خیلی خیلی کم بود به نسبت قیمت
0ggvlx,6,HAPPY,2460743,اوایل که شعبه باز شدت بود کیفیت به شدت خوب بود ولی الان بعد از چند ماه ساندویچ ها هم بوی بد روغن مونده سرخ کرده میده و هم مزه بدی میده به این دلیل
0ggvlx,10,HAPPY,3528071,Merci
0ggvlx,4,SAD,9400267,"خیلی زوتر از چیزی که توی قسمت پیگیری میشد ببینی آوردن
ولی غذا خیلی سرد بود "
0ggvlx,2,SAD,4116098,فاجعه . از جماران تا نیاوران یک ساعت ۱۰ دقیقه .سه بار پیک تماس کرفته ادرس کجا هست. مگه روی نقشه نشون نمیده ک ادرس کجا هست. غذای سرد و سرد و سرد . حیف پول 
0ggvlx,8,HAPPY,4674903,خیلی دیر رسید ولی گرم و خوشمزه بود
0ggvlx,10,HAPPY,10125269,طعم بی نظیر و متفاوت
0ggvlx,2,SAD,7549702,به شدت ساندویچ کوچیک و سرد بود سس هم نزاشته بودن
0ggvlx,10,HAPPY,11213045,عالی خیلی راضی بودم و حتما دوباره انتخاب من خواهد بود
0ggvlx,8,HAPPY,210221,برگر عالی بود ولی دلستر ساده میخواستیم استوایی فرستادن
0ggvlx,2,SAD,4899803,سرد بود و بی مزه و بی کیفیت
0ggvlx,10,HAPPY,9302543,واقعا مثل همیشه عالی!!! 
0ggvlx,10,HAPPY,9627247,"عالی بود
کاش پیتزا هم داشتید"
0ggvlx,2,SAD,3314242,افتضاح مونده بود غذا سرد اخرين باره 
0ggvlx,10,HAPPY,8192675,خیلی خوب بود 
0ggvlx,2,SAD,307220,"افتضاححححح 
سرد
گوشت بي كيفيت 
واقعا حيف پول كه دادم به اينا"
0ggvlx,10,HAPPY,730708,خیلی به موقع رسید . طعم فیل
0ggvlx,6,HAPPY,1106567,بسیار غذای معمولی ‌ای بود. 
0ggvlx,10,HAPPY,1546921,"حرف نداشت. عالی. خیلی هم زود رسید
من که مشتری ثابت شدم رفت:)"
0ggvlx,10,HAPPY,9709050,"خیلی چسبید
ممنون"
0ggvlx,2,SAD,2818473,سیب زمینی بسیار افتضاح شده
0ggvlx,4,SAD,265039,سالاد سزار کیفیت خیلی بدی داشت کاهو و مرغ مونده بود
0ggvlx,10,HAPPY,8479547,تنها رستورانی هست که سفارشو سریع و به موقع ارسال میکنه .. واقعا ممنونم
0ggvlx,4,SAD,478938,بدون سالاد کلم.بدون سس استریپس.بیات
0ggvlx,2,SAD,3381373,خوب نبود !!!!!
0ggvlx,10,HAPPY,3381373,عالی
0ggvlx,6,HAPPY,1222429,نسبت به قیمتش اصلا نمی ارزه 
0ggvlx,2,SAD,8106936,افتضاح بود
0ggvlx,8,HAPPY,1508409,من نوشابه زیرو سفارش دادم ولی کوکای معمولی فرستاده بودن
0ggvlx,8,HAPPY,7925224,خوشمزه بود اگه یکم گرم تر میرسید عالی میشد
0ggvlx,10,HAPPY,2224352,خوشمزه و تازه
0ggvlx,2,SAD,242699,واقعا مشخص نيست چه گوشتي استفاده ميشه ، كيفيت به شدت پايين و بدمزه . زينگر بد نبود . 
0ggvlx,2,SAD,10952929,"غذای سرد سوخته نان بی کیفیت 
گوشت بسیار بد بود و بو میداد بدترین برگری بود که تو چندیال اخیر خوردم اصن نتونستم کامل بخورم"
0ggvlx,2,SAD,1577147,"افتضاح سیب زمینی بدون ادویه پودر سوخاری بس کیفیت و خمیری و بد مزه
مرغ خام"
0ggvlx,10,HAPPY,1223895,عالی . مانند همیشه داغ و با کیفیت . به موقع هم پیک رسید
0ggvlx,8,HAPPY,9574609,من سه تا پک فیله پنج تکه سفارش داده بودم اما ۳تا پک فیله ۴تکه برام ارسال شد ،اما کیفیت غذا خوب بود
0ggvlx,6,HAPPY,6434966,همیشه خوب بود این بار آخر غذا سرد رسید و گوشت برگر تا حدی سوخته بود و در کل کیفیت درجه یک نداشت 
0ggvlx,2,SAD,11386975,برگر خشک و متاسفانه اکبر فلالفلی تو خیابون شاپور سس مخصوص و سس سیر داره اما اینجا سس قرمز میدم فقط
0ggvlx,4,SAD,2547943,بعد از دقیقا 2 ساعت غذای سرد و بی کیفیت ، اولین و آخرین بارم بود 
0ggvlx,10,HAPPY,4371540,من راضي بودم مرسي فقط حجم يه مقدار كمه 
0ggvlx,4,SAD,1124473,گوشت همبرگر بوی چربی بدی میداد
0ggvlx,10,HAPPY,3348358,خیلی خوب و سریع ممنون 
0ggvlx,10,HAPPY,1955768,"سوخته و مونده.
بدون توضیح اضافی فوق‌العاده افتضاح "
0ggvlx,2,SAD,4060885,گوشت برگر کاملا خام بود 
0ggvlx,10,HAPPY,2555125,کیفیت برگرها عالی، کیفیت سیب‌زمینی‌ خیلی کم شده.
0ggvlx,8,HAPPY,3370501,"این ماشروم برگر هیچ جای تهران به این خوشمزگی نداره و واقعا عالیه
مقدار سیب زمینی ارسالی با فیله استریپس خیلی هردفعه داره کمتر میشه متاسفانه!!!!"
0ggvlx,6,HAPPY,3021121,خیلی معمولی، به اندازه اسمش خوب نیست اصلا
0ggvlx,6,HAPPY,3750674,از حد استاندارد از هر لحاظ پایین بود متاسفانه . بو بد گوشت ، سس کم ، پیاز گنده کات شده بود . 
0ggvlx,8,HAPPY,645084,خوش طعم ولی زیادی کوچیک
0ggvlx,10,HAPPY,11405244,ممنون از شما، خیلی خوب بود ولی با توجه به فاصله کم بین جماران و نیاوران غذا کمی سرد رسید
0ggvlx,2,SAD,6752731,حجم غذا خیلی کم بود فقط کاهو داشت سالادش
0ggvlx,10,HAPPY,7936554,با وجود اینکه سفارش ساعت ۲ بامداد انجام شد ولی غذا بسیار گرم و تازه بود
0ggvlx,6,HAPPY,478938,معمولی
0ggvlx,4,SAD,5514569,بعد از مدتها سفارش دادم واقعا افت شدید کیفیت داشت ، گوشت سوخته مانند پلاستیک
0ggvlx,10,HAPPY,10457551,خوب بود
0ggvlx,4,SAD,3710251,سفارش ما سوخاری نرمال(باپودرنرم سوخاری)بود،درحالی که شما سوخاری باپودرسفت ودرشت فرستادید با اینکه درتوضیحات تاکید کرده بودیم،لطفا دقت نمایید واگرندارید زنگ بزنید واطلاع رسانی نمایید.ممنون
0ggvlx,2,SAD,3006114,ساعت ۱۱ شب سفارش دادم ساعت ۱/۵ نصف شب قرار اورد حجم غذا بسیار کم و بین همبرگر نپخته بود واقعا ارزش خرید نداره ۸۰ هزار تومان برای یه همبرگر که اسمش گذاشتن مگا برگر و اندازه بسیار کوچک و این همه تاخیر ارسال توهین به شخصیت مشتریه 
0ggvlx,10,HAPPY,8037701,فوق‌العاده بود و سر وقت رسید ممنون
0ggvlx,10,HAPPY,13447101,عالی بود فقط نان نداشت 
0ggvlx,10,HAPPY,4700298,مرسي
0ggvlx,2,SAD,10355880,غذا شدیدا سرد بود همه چیش افتضاح بود بعد سه ساعت تاخیر یه چیز مزخرف تحویل دادن
0ggvlx,6,HAPPY,3682468,خیلی سرد بود
0ggvlx,2,SAD,3520507,مرغ چیکن برگر کاملا سوخته بود انگار که ا دو دفعه سرخ شده باشه 
0ggvlx,10,HAPPY,9627247,"عالی بود فقط سرد بود وقتی آوردن
امیدوارم دفعه بعد غذای گرم دریافت کنم"
0ggvlx,2,SAD,8615568,کوچک‌بودن گوشت هپی لند من برگر خریداری نمودم ولی نصف برگر تحویل گرفتم گوشت داخل برگر نصف شده بود و این اصلآ قابل پذیرش نبوده 
0ggvlx,2,SAD,3507645,بی اندازه بد بو و بد مزه بود . سالها بود غذای به این بدی ندیده بودم . 
0ggvlx,2,SAD,5516953,نوشابه را ارسال نکردن 
0ggvlx,10,HAPPY,6443155,کیفیت برگر خوب بود ولی سیب زمینی ها سوخته و خشک بودن از برگرلند انتظار بیشتری داشتیم
0ggvlx,10,HAPPY,13480408,عالی بود 
0ggvlx,6,HAPPY,5995178,سس کینگ توی کینگ برگر به شدت کم بود و اصلا قابل تشخیص نبود واقعا انتظار بیشتری داشتم
0ggvlx,8,HAPPY,5367916,همه چی خوب بود ولی سیب زمینیش ترد نبود خمیر بود یه جورایی در هرصورت حیفه غذا به این خوبی باشه ولی سیب ........
0ggvlx,2,SAD,5448012,"باید همراه سوخاری سیب زمینی میبود اما خالی بود تماس گرفتم پاسخگو نبودن 
ولی کیفیت سوخاری خوب بود "
0ggvlx,2,SAD,1402979,"بدترین فیله ای بود که تاحالا خوردم
کاملا مونده و‌نپخته
واقعا متاسفم"
0ggvlx,2,SAD,10391293,خیلی بی مزه و تاخیر تحویل اصلا گوشت وجود نداشت فقد نون خالی بود هیچ مزه وکیفیت نداشت
0ggvlx,10,HAPPY,8485360,اين شكلي نبود ولي خوشمزه بود
0ggvlx,10,HAPPY,1018545,خوب بود .
0ggvlx,6,HAPPY,8489713,نونش مزه شیرینی میداد، تو توضیحات نوشتم سس سفید ،نزاشتن، مزه ساندویچ به سسش هست، در کل حال نکردم با همبرگرش متأسفانه 
0ggvlx,10,HAPPY,5385691,عالي بود
0ggvlx,6,HAPPY,5142908,سيبزميني ها تازه نبودن، فيله هم معمولي بود
0ggvlx,10,HAPPY,10532547,عالى بود 
0ggvlx,2,SAD,3028188,"متاسفانه بعد از ۷۴ دقیقه و سرد تحویل گردید.
غذا طعم روغن سوخته میداد"
0ggvlx,8,HAPPY,1711781,"گوشت برگر هپی لند کوچک بود،به جای یک پنیر ورقه کامل از نصف پنیر استفاده شده بود.
مطابق با قیمت مواد غذایی که قیمت برگر هاتون را افزایش میدهید لطفا حداقل از کیفیت و حجم آن کم نکنید"
0ggvlx,10,HAPPY,1797346,عالی
0ggvlx,10,HAPPY,3508171,خيلي خوب 
0ggvlx,10,HAPPY,9392453,هم کیفیت عالی و هم موعد تحویل عالی.
0ggvlx,10,HAPPY,3781196,بسیار خوشمزه بود. سینه مرغش هم کاملا آبدار بود و خشک نبود 
0ggvlx,10,HAPPY,236143,بسته بندی عالی طعم و کیفیت خوب فقط یکم سرد شده بود 
0ggvlx,10,HAPPY,10038733,کارشون درسته و برگر هم ، لذیذ بود _ خیلی سریعتر از قبل دستم رسید
0ggvlx,2,SAD,6268683,"غذای بیرون بره، یه چنگال توی بسته نذاشتن، و با این مبلغی که گذاشتید ۴ تا تیکه باریک‌مرغ گذاشتن که اصلا خنده داره ، اصلا سالادو دیدم شوک شدم 
آخرین بارم بود ازشون غذا میگرفتم "
0ggvlx,6,HAPPY,3779673,غذا سرد تحویل داده شد
0ggvlx,10,HAPPY,3025363,مثل همیشه بی نقص
0ggvlx,10,HAPPY,10038733,خوشمزه بود
0ggvlx,8,HAPPY,1685165,چیکن استریپس بهتر از چیکن اسموکی برگر بود.
0ggvlx,10,HAPPY,8522727,عالی بود...ممنون ازتون
0ggvlx,8,HAPPY,4819003,"نسبت به قبل حجم کمتر بود البته من همیشه توی توضیحات ازشون پنیر بیشتر درخواست کرده بودم و این سری نکردم یا به اون خاطر بود که به نظرم حجمش کمتر بود
ولی یه اتفاقی که باعث شد من بیشتر از مدیریت خوبشون خوشم بیاد این بود که من آنلاین خرید کردم ولی در هنگام تحویل مامانم متوجه نبودند و دوباره کارت کشیدن و هیچ کدوممون هم از این موضوع باخبر نبودیم ولی دوروز بعد از سمت مدیریت این شعبه باهام تماس گرفتن و اطلاع دادن و سریع پول را برگشت زدن اینکارشون درسته که یکی از اصول کار هست ولی با این اوضاع جامعه جای گفتن و نمره مثبت گرفتن داره "
0ggvlx,2,SAD,3381373,بسیار بد مزه !!!! 
0ggvlx,6,HAPPY,3243172,همیشه کیفیت غذاها قابل قبول بودن ولی متاسفانه توی این سفارش مرغ میشه گفت کاملاً خام بود و مثل لاستیک شده بود، کاملاً غیرقابل جویدن
0ggvlx,2,SAD,3915542,خیلیییییییییی تاخیر داشت 
0ggvlx,2,SAD,2545858,
0ggvlx,2,SAD,7039326,
0ggvlx,2,SAD,763674,
0ggvlx,2,SAD,7551882,
0ggvlx,2,SAD,11213432,
0ggvlx,2,SAD,5885333,
0ggvlx,2,SAD,995202,
0ggvlx,2,SAD,763674,
0ggvlx,2,SAD,4728657,
0ggvlx,8,HAPPY,1192079,
0ggvlx,6,HAPPY,6932223,
0ggvlx,10,HAPPY,319269,
0ggvlx,6,HAPPY,8429548,
0ggvlx,2,SAD,9106759,
0ggvlx,10,HAPPY,2035990,خوب بود
p5wjme,10,HAPPY,255654,خیلی خوب و خوشمززززه
p5wjme,10,HAPPY,2435738,اونقدر کیفیت غذاتون درمقایسه با سایرین بهترهست که دلم نیومد بجهت اشتباه در ارسال استرامبولی گوشت وپنیر بجای استرامبولی مرغ واسفناج که سفارش دادم بهتون امتیاز پایین بدم لطفا تو ارسال سفارشات دقت بیشتری کنید سپاس
p5wjme,10,HAPPY,8885315,کیفیت بسیار عالی
p5wjme,10,HAPPY,647180,"لطفاً به جای سس و بسته بندی کارد و دستمال، سیب‌زمینی بیشتر روی پیتزا اضافه کنید،
مقدار سیب‌زمینی خیلی کم شده.
بقیه موارد عالیه"
p5wjme,10,HAPPY,4412710,خيلي خوب بود. ولي فكركنم اشتباه كردن. بيشترفرستاده بودن. باپشتيباني هم تماس گرفتم. منتظرجوابم. 
p5wjme,6,HAPPY,4505890,یک قلم از سفارش  ارسال نشد ! 
p5wjme,8,HAPPY,293138,"طعم غذا خیلی خوب بود.
اما من یک اعتراض خیلی جدی دارم به شیلا، من مشترك شما هستم، اعتراضم به خاطر مالیات زیادی هست که روی غذا گرفته می شه. من هیچ رستوران دیگه ای رو ندیدم مالیات بگیره، غیر از شما، اون هم به این زیادی. مبلغ مالیات رو بقیه مخفی روی غذا می کشند، شما هم مبلغ غذا بالاست هم مالیات می گیرید، در نتیجه مبلغ خیلی زیادی بابت غذاهاتون از مردم می گیرید که این خوشایند نیست و باعث می شه، سفارش ما به شما، خیلی کم بشه. من امروز فقط به خاطر مهمونم از شما غذا گرفتم و مدتها بود، ازتون غذا نگرفته بودم"
p5wjme,6,HAPPY,606724,پیتزاها بسیار بدمزه و بی کیفیت بودند.
p5wjme,10,HAPPY,7383852,عالی
p5wjme,8,HAPPY,12088384,نوشابه ارسال نشده بود ...چیز برگر پنیر زرد ورقه گودا نداشت ...وسس پنیرداشت .نسبت به حجم قیمت بالا بود .طعم قابل قبول بود.
p5wjme,2,SAD,7294163,کاملا روی نان سوخته بود ،کیفیت نسبت به شعبه های دیگه واقعا پایین بود و مقدار کم پنیر و سس داخل دونر که کاملا خشک بود .واقعا متاسفم برای این کیفیت پایین 
p5wjme,10,HAPPY,8593479,عالی
p5wjme,6,HAPPY,5452028,"غذا ماسیده بود و پنیر داخل همبرگر یکم شور بود
استرامبولی هم جا داشت لذیذ تر درست بشه چون شعبه جای دیگه هم تست کردم و بهتر از اینجا بود"
p5wjme,8,HAPPY,1088385,پیتزا کویین اصلاً خوشمزه نبود / پیتزای مرغ و اسفناج خوب بود اما طعمی شبیه به خامه نسبت به مرغ و اسفناج قالب شده بود / چیکن استریپس هم احتمالاً به علت استفاده بی رویه از پودر سیر، مثل همیشه خوب نبود / سالاد کلم تازه نبود و ضمنا به علت ارسال به همراه غذا (و نه نوشیدنی های سرد) داغ شده بود
p5wjme,6,HAPPY,13185638,نسبت به قیمت، کیفیت غذا (گوشت چرخ‌کرده پیتزا) پایین بود.
p5wjme,8,HAPPY,8441602,غذا که خوشمزه بود ولی به نظرم نسبت به قیمت یکم پر ملات تر بود بهتر میشد ولی بازم ممنون
p5wjme,10,HAPPY,4495226,همه چیز عالی و جذاب و خوشمزه بود، تشکر میکنم بابت کیفیت غذا
p5wjme,4,SAD,1095671,بسیار بی کیفیت و گران. نصف سفارش منو نیاوردن و بعد کلی پیگیری با تاخیر ۲ ساعته آوردن
p5wjme,10,HAPPY,1088385,سال ها بود از شیلا سفارش نداده بودیم و واقعاً از طعم و کیفیت فوق العاده غذاهاتون جا خوردیم و حتماً دوباره سفارش خواهیم داد. پیتزاتون عالی و استرامبولی هم ایده جالبی بود. (فقط اشتباهاً بجای استرامبولی ژامبون، آلفردو ارسال کرده بودید)
p5wjme,2,SAD,1549249,غذا كاملا يخ زده به دستم رسيد از تو يخچال غذا را داده بودن
p5wjme,2,SAD,4080696,کیفیت ساندویچ فیله ذغالی بسیار بد
p5wjme,4,SAD,7864387,"با وجود اینکه غذا زود به دستم رسید ، سرد بود و به هم ماسیده بود! نمیدونم مربوط به چند ساعت قبل بود!
سیب زمینی هم هر دفعه دو سانت از سر جعبه خالی تر‌ میشه !
متاسفانه شیلا فقط در قیمت داره پیشرفت می کنه!
آخرین خرید من از شیلا بود"
p5wjme,10,HAPPY,7136133,تنها مشكل سردبودن غذا بود 
p5wjme,4,SAD,3481025,نان بیات، محتویات بی کیفییت، غذای سرد
p5wjme,10,HAPPY,166804,خیلی به موقع و خوشمزه
p5wjme,10,HAPPY,9898170,"خیلی سریع رسید, بسته بندی و کیفیت غذا خوب بود"
p5wjme,8,HAPPY,4772181,اصلاً قارچ نداشت 
p5wjme,2,SAD,229832,هات داک بسیار کوچک و باریک بود و فقط مقدار خیلی کمی جعفری داخل ساندویچ بود و اندازه ساندویچ نصف هزینه ای که داشت بود!!
p5wjme,6,HAPPY,1130795,خیلی معمولی بود دونر استیکش گوشتش کیفیت بالایی نداشت نسبت به قیمتش
p5wjme,8,HAPPY,375258,کاشکی تو پیتزای مرغ ژامبون نمی‌ذاشتین چون تند شده بود
p5wjme,8,HAPPY,4938097,بسته بندی مناسب نیست
p5wjme,4,SAD,12600923,واقعا از شیلا توقع بیشتری هست غذا یخ و بی کیفیت و سوخته بو  اینکه برای اون حجم غذا کلا یک سس کچاپ گذاشته شده بود
p5wjme,10,HAPPY,5695795,عالی بود فقط کارد ارسال نشده بود
p5wjme,2,SAD,725910,کیفیت پایین ، مواد اولیه بسیار ضعیف . پیتزای پپرونی گرفتم به قدری تند و غیرعادی بود که کامل ریختمش دور. متاسفم که پولم رو دور ریختم
p5wjme,2,SAD,725910,واقعا برام عجیبه تا حالا پیتزا به این بی کیفیتی نخورده بودم . من خیلی از شیلا غذا میگرفتم اما دیگه این آخرین سفارش من بود
p5wjme,6,HAPPY,1889758,نوشیدنی کوکاکولا زیرو سفارش داده بودم اما معمولی فرستاده بودن همین طور کیفیت استرامبولی اصلا مثل همیشه نبود
p5wjme,4,SAD,8817130,چرا باید این پیتزا با این حجم انقدر گرون بشه
p5wjme,2,SAD,1357139,"نون ساندویچ بیات بود 
سوسیس داخل سیب زمینی از بدترین نوع و بسیار کهنه بود 
واقعا متاسفم شیلا با این سابقه غذای با این کیفیت پایین داره ."
p5wjme,2,SAD,6834335,"کامل مشخص بود که غذا مونده بود
متاسفانه از شیلا بعید بود همچین حرکتی"
p5wjme,8,HAPPY,2039256,نصف بیشتر فیله سوخاری خمیر برشته شده بود و مرغش کمتر بود و خشک شده بود.
p5wjme,4,SAD,1343119,غذا ها سرد داخل پیتزا ها همه بهم خورده بود و کیفیتش نسبت به قبل خیلی اومده بود پایین
p5wjme,8,HAPPY,154756,خوشمزه بود ترکیب سوسیس با طعم بندری با سیب زمینی و‌سس مخصوص ولی به نظرم میزان سس و سوسیس به نسبت سیب زمینی خیلییییی کم بود 
p5wjme,10,HAPPY,4258828,عالی بود مثل همیشه
p5wjme,2,SAD,12911579,کیفیت بسیار پایین بود غذا سرد بود ،گوشتش خیلی بو میداد اصلا مثل بقیه شعبه ها نبود کیفیت و طعم خوبی نداشت
p5wjme,4,SAD,2646097,هات داگ بی طعم و سرد
p5wjme,8,HAPPY,2439974,پیتزا مملو از سس ماینز بود. سس خیلی غالب بود. به نظرم نباید انقدر سس بریزین. 
p5wjme,8,HAPPY,4623173,سيب زميني ها اصلاتازه وخوش طعم نبودند،چيزي شبيه لاستيك!
p5wjme,6,HAPPY,159608,به توضیحات توجه نشد. 
p5wjme,10,HAPPY,10297219,عالی
p5wjme,4,SAD,282975,کیفیت اصلا خوب نبود، نان سوخته بود
p5wjme,6,HAPPY,3372414,سالاد سزار بسیار بد بود . نه سس طعم مناسبی داشت و نه کیفیت مرغ داخل سالاد سزار مطلوب بود
p5wjme,8,HAPPY,462917,همبرگر هم شور بود هم گوشتش سفت بود 
p5wjme,8,HAPPY,6668886,خیلی خوشمزه فقط کاش یه خورده نمک کم تر بریزید ممنون
p5wjme,8,HAPPY,7979205,محتوای پیتزای ۳۰ سانتی خیلی کم بود ولی پیتزای ۲۳سانتی خوب بود
p5wjme,2,SAD,1004649,غذا سوخته بود
p5wjme,8,HAPPY,4938097,بسته بندی مناسب نیست
p5wjme,6,HAPPY,156340,اصلا طعم در حد انتظار نبود. مخصوصا سیب زمینی که زیادی پنیر داشت و شبیه آش شده بود. باید سس پنیر جدا قرار داده میشد. هات داگ هم نانش واقعا بد و بیات بود
p5wjme,10,HAPPY,12600923,پیتزاهای شیلا همیشه خوبه فقط تعداد ۲ تا سس برای یه پیتزا بزرگ واقعت کمه
p5wjme,8,HAPPY,327274,نسبت به قبل کیفیتش افت پیدا کرده
p5wjme,6,HAPPY,7417090,خمیر پیتزا از کیفیت پایینی برخوردار بود   ساندویچ دونر شور بود و بدمزه
p5wjme,10,HAPPY,9251069,خیلی کوچیک بود
