restaurant_code,rating,feeling,customerId,commentText
0mzd4r,2,SAD,621156,کیفیت ژامبون و سوسیس استفاده شده افتضاحه
0mzd4r,2,SAD,9713404,گوشت خام بود
0mzd4r,10,HAPPY,6995210,عالی
0mzd4r,10,HAPPY,314908,خوب و با کیفیت 
0mzd4r,2,SAD,4217936,بجای سیب زمینی یه قارچ سوخاری مونده فرستادن پاستاهم باید اغشته به سس باشه بدون هیچ سسی فقط ماکارونی با پنیر پیتزا بود
0mzd4r,8,HAPPY,4674942,"قارچ سخاری سفارش داده بودم سیب زمینی فرستادن
نوشابه هم زیرو بود کوکا معمولی فرستادن"
0mzd4r,4,SAD,8069312,کاهو داخل سالاد سزار سیاه شده بود و مزه خیلی بدی داشت ، نوشیدنی هم نفرستاده بودن 
0mzd4r,2,SAD,3431749,به شدت بی کیفیت و بد طعم بود غذا کاملا یخ بود
0mzd4r,2,SAD,3007520,خدایی اگه مجبور نبودم اون تایم شب غذا نمیگرفتم خیلی کیفیت پایینی داشت
0mzd4r,8,HAPPY,11172729,قيمت پيتزا نسبت به حجم به شدت كم بود
0mzd4r,10,HAPPY,6995210,عالی بود ممنون
0mzd4r,10,HAPPY,7753506,به به واقعا ممنونم حس خیلی خوبی گرفتم از این خدمات خوبتون
0mzd4r,10,HAPPY,6995210,کمال تشکر رو دارم
0mzd4r,8,HAPPY,5641454,با اینکه دیروقت سفارش دادم و لطف کردند ساعت دو شب برام سفارش رو تهیه کردند ولی غذا یخ رسید دستم و در محیط کار متاسفانه کاری هم نمیشد بکنم...لطفا تو بسته بندی غذاتون دقت کنیداین همه پول دادم و هیچ....
0mzd4r,2,SAD,12421279,غذا خیلییییییی سرد به دستم رسید هم نون و هم خود برگر کاملا مونده بود واقعا افتضاح ترین برگری که خوردم بود و به توضیحات هم اصلا توجه نکردند
0mzd4r,10,HAPPY,6995210,بسیار با کیفیت
0mzd4r,10,HAPPY,6594693,عالی بود و زود رسید ممنون 
0mzd4r,6,HAPPY,12589971,حجم غذا نسبت به قیمت خیلی کم بود
0mzd4r,10,HAPPY,8448340,"برگر بی‌نظیر بود
گوشت بوی خوبی میداد"
0mzd4r,10,HAPPY,6426064,"از تک تکه سفارشم راضی بودم
ممنون"
0mzd4r,2,SAD,7096614,راضی نبودم
0mzd4r,8,HAPPY,11156961,کیفیت ساندویچ در کل خوب بود و به توضیحات توجه شده بود. غذا خیلی با تاخیر تحویل شد و این مخصوصا برای کسی که در اون ساعت شبانه روز مجبور به سفارش غذا شده بیشتر آزاردهنده است. رفتار پیک مودبانه و مناسب بود.
0mzd4r,10,HAPPY,6609708,"نسبتا زود و گرم رسید
از غذاها هم راضی بودم"
0mzd4r,10,HAPPY,6995210,عالی مثل همیشه
0mzd4r,10,HAPPY,11818810,کیفیت خوب و لذیذ
0mzd4r,10,HAPPY,3633290,سوخاری و نان سیر واقعا عالی بود، مرسی
0mzd4r,8,HAPPY,3286064,آرد استریپس خیلی خشک و سفت بود تقریبا قابل خوردن نبود و مجبور شدم از مرغم جداشون کنم
0mzd4r,2,SAD,1365083,به نسبت حجم و کیفیت پایین غذا قیمتش بالا بود من پیتزای آلفردو‌ سفارش دادم‌صرفا پیتزای قارچ ومرغ تحویل گرفتم بدون طعم ومزه خاصی کاملا هم سرد رسید دستم
0mzd4r,10,HAPPY,10290333,همه چیز خوب بود
0mzd4r,10,HAPPY,7681790,بهترین تجربه سفارشم دستتون درد نکنه
0mzd4r,8,HAPPY,334916,اگر از سیب زمینی واقعی استفاده بشه نه صنعتی کیفیت کار بالاتر میره
0mzd4r,10,HAPPY,7681790,عالی مثل همیشه
0mzd4r,8,HAPPY,3571719,کیفیت خوبه ولی از عطاویچ بیشتر انتظار میره
0mzd4r,8,HAPPY,4450794,معمولی بود و سرد
0mzd4r,10,HAPPY,6995210,خیلی زود رسید
0mzd4r,10,HAPPY,6609708,عالی
0mzd4r,10,HAPPY,6609708,عالی
0mzd4r,8,HAPPY,8005427,یه فست فود خیلی معمولی
0mzd4r,4,SAD,1493071,واقعا پاستا خوب نبود 
0mzd4r,10,HAPPY,6995210,بسته بندی و سرعت ارسال مثل کیفیت بینظیر
0mzd4r,10,HAPPY,6609708,"فوق العاده خوب سریع با کیفیت
مرسی از اسنپ
ممنون عطاویچ پونک"
0mzd4r,10,HAPPY,6609708,بسیار عالی
0mzd4r,10,HAPPY,1511705,عالی بود
0mzd4r,10,HAPPY,6609708,عالی
0mzd4r,10,HAPPY,6609708,"درمجموع راضی بودم
تشکر"
0mzd4r,10,HAPPY,7681790,بسیار با کیفیت
0mzd4r,10,HAPPY,7681790,عالی مثل همیشه
0mzd4r,10,HAPPY,7677118,واقعا بینظیر
0mzd4r,10,HAPPY,7753506,فوق العاده خوب
0mzd4r,10,HAPPY,8444223,اولا تشکر از اسنپ فود برای این امکانات عالیش و بعد هم تشکر از رستوران عطاویچ پونک برای کیفیت و سرعت بی‌نظیر سرویس دهی
0mzd4r,10,HAPPY,7677118,واقعا عالی و بینظیر
0mzd4r,10,HAPPY,7196610,عالی بود
0mzd4r,10,HAPPY,10667366,عالی
0mzd4r,10,HAPPY,4773474,ممنون از سرویس دهی خوبتون
0mzd4r,10,HAPPY,5639163,کاملا راضی کننده بود
0mzd4r,10,HAPPY,7730177,عالی
0mzd4r,10,HAPPY,9744939,کیفیت غذا خوب بود
0mzd4r,10,HAPPY,7681790,همه چی خوب و با کیفیت و تمیز و خوشمزه ممنون بابت سرویس دهی خوبتون
0mzd4r,10,HAPPY,7730188,همه چی خوب
0mzd4r,10,HAPPY,7681790,عالی
0mzd4r,10,HAPPY,7681790,خیلی عالی
0mzd4r,10,HAPPY,7681790,"کاملا بهداشتی و خیلی سریع رسید
ممنون"
0mzd4r,10,HAPPY,7730194,کاملا حرفه ای برخورد و لباس پیک عالی بسته بندی تمیز و مرتب مرسی
0mzd4r,8,HAPPY,1091171,کمی‌غذا سرد بود
0mzd4r,10,HAPPY,7730194,"کیفیت عالی
کمیت عالی
بسته بندی عالی
از همه چی راضی بودم"
0mzd4r,10,HAPPY,7669019, دمتون گرم
0mzd4r,10,HAPPY,7476055,بسیار سریع ارسال شد
0mzd4r,10,HAPPY,7686586,پیتزا عطرو طعم خوبی داشت و خمیر خوشمزه ای هم داشت
0mzd4r,10,HAPPY,13437857,عالی بود
0mzd4r,10,HAPPY,9651122,عااااالی
0mzd4r,10,HAPPY,7677118,خیلی سریع رسید
0mzd4r,10,HAPPY,7681790,بسیار عالی
0mzd4r,10,HAPPY,8448340,عالی
0mzd4r,10,HAPPY,6710624,سفارشم گرم و سریع بدستم رسید
0mzd4r,10,HAPPY,7476055,مثل همیشه عالی
0mzd4r,8,HAPPY,12726316,غذايخ كرده بوده بود
0mzd4r,10,HAPPY,6426064,خیلی زود رسید ممنون
0mzd4r,2,SAD,4646774,"فااااااااجعه
اصلا گوشتی درکار نبود 
کتلت بود
یخ زده 
هیچی نداشت داخلش 
واقعا متاسفم 
شنیده بودم غذاهاتون مزخرفه"
0mzd4r,10,HAPPY,8444223,بسیار سریع اومد پیک ماسک داشت و بسته بندیشون هم تمیز بود
0mzd4r,10,HAPPY,13834929,بهترین برگری که تا حالا تست کرده بودم واقعا فوق العاده خوب
0mzd4r,10,HAPPY,1424549,واقعا سرعت و کیفیت تحویل سفارش بی نظیر بود
0mzd4r,10,HAPPY,7677118,با کیفیت
0mzd4r,10,HAPPY,7686586,خیلی خوب
0mzd4r,10,HAPPY,7753506,خوشمزه بود
0mzd4r,10,HAPPY,7753506,خوشمزه بود
0mzd4r,10,HAPPY,11512971,غذا سرد بود ولی خوب بود
0mzd4r,10,HAPPY,3841923,از غذاها راضی بودم
0mzd4r,10,HAPPY,5639163,خیلی خوب
0mzd4r,10,HAPPY,7730177,"بسیار عالی و خوشمزه
ممنون"
0mzd4r,10,HAPPY,4773474,"عالی
بسیار سریع آوردن
تو این ساعت بی‌نظیر بود"
0mzd4r,10,HAPPY,7730188,در یک کلام با کیفیت
0mzd4r,10,HAPPY,4773474,همه چی عالی و خوب ممنون
0mzd4r,10,HAPPY,7730194,غذاها خوش طعم بودن
0mzd4r,10,HAPPY,7730188,خوب بود
0mzd4r,10,HAPPY,7730188,عالی
0mzd4r,10,HAPPY,7669019,"نون سیر طعم و عطر خیلی خوبی داشت
غذاها مو خیلی سریع آوردن ازشون تشکر میکنم
و پیشنهاد میکنم ازشون خرید کنین حتما مشتریشون میشین"
0mzd4r,10,HAPPY,7669019,کاملا بهداشتی
0mzd4r,10,HAPPY,8448340,عالی
0mzd4r,10,HAPPY,8448340,دوبار سفارش دادم که سریع آوردن
0mzd4r,10,HAPPY,6710624,"خداقوت ممنون از زحمات شما
همه چی خوب بود"
0mzd4r,10,HAPPY,7669019,قابل قبول بود تو این تایم. مرسی
0mzd4r,10,HAPPY,7476055,"بینظیر
واقعا عالی بود ممنون"
0mzd4r,10,HAPPY,869091,سرعت آماده شدن خوب بود، زود غذا رو آوردن
0mzd4r,10,HAPPY,7677118,بسیار تمیز و بهداشتی
0mzd4r,10,HAPPY,9034411,خیلی خوشمزه بود 
0mzd4r,10,HAPPY,6426064,عالی خیلی خیلی زود بدستم رسید
0mzd4r,10,HAPPY,4773474,خیلی خوب
0mzd4r,10,HAPPY,7730177,تو این ساعت واقعا بی‌رقیب هستین خداقوت با آرزوی موفقیت های روزافزون
0mzd4r,10,HAPPY,5639163,"عالی مثل همیشه
ممنون"
0mzd4r,10,HAPPY,7730188,همه چی خوب مرسی
0mzd4r,10,HAPPY,7730194,به موقع رسید خیلی ممنون
0mzd4r,10,HAPPY,8448325,عالی
0mzd4r,10,HAPPY,4548855,از هر نظر قابل قبول
0mzd4r,2,SAD,6532946,"بیشتر از یک ساعت و نیم زمان برد تا سفارش برسه
غذاها خیلی سرد و بی کیفیت"
0mzd4r,10,HAPPY,8649028,عالی بود ولی کاش سرعت ارسال یکم سریعتر شه ممنونم
0mzd4r,10,HAPPY,12306295,"سلام 
واقعا ممنونم ازتون کیفیت غذا خیلی خوب بود و خیلی داغ و سریع هم به دستمون رسید"
0mzd4r,10,HAPPY,13665734,بسیار سریع، داغ و تجربه دلچسب
0mzd4r,10,HAPPY,3841923,خوشمزه بود و باکیفیت
0mzd4r,10,HAPPY,8448320,کیفیت خیلی خوب
0mzd4r,10,HAPPY,6409183,عالیییی
0mzd4r,2,SAD,351085,دور پیتزا کاملاا سوخته بود و گوشت روی پیتزا خوب پخته نشده بود، کیفیت بسیار نامناسب، چطور میتونید همچین چیزیو دست مشتری بدید 
0mzd4r,10,HAPPY,4548855,"از هر نظر راضی بودم.
تشکر"
0mzd4r,2,SAD,3047003,"واقعا باید تاسف خورد دلیل نمیشه چون یکی نصف شب ساعت ۱ سفارش غذا داده نامرغوبترین چیزی که موجود هست رو براش بفرسین، شاید یه شرایط خاصی پیش اومده
پیتزا استیک که نونش سوخته و خشک بود
برگر اکونومی که واقعا افتضاح بود هر گازی که به برگر میزدی نونش از یه جا پودر میشد و میریخت انقدر که این نون برگر مونده و طعم برگر افتضاح بود به شخصه دیگه اصلا از عطاویچ سفارش نمیدم
"
0mzd4r,10,HAPPY,6609708,تازه و خوشمزه
0mzd4r,10,HAPPY,4548855,فوق العاده خوب
0mzd4r,2,SAD,3949928,بدمزه بودن
0mzd4r,2,SAD,4007449,کیفیت پیتزا افتضاح بود نه خمیرش پخته بود و نه گوشت هاش فقط دور خمیر و‌ پنیر روش سوخته بود 
0mzd4r,6,HAPPY,1602944,خمیر سفت و محتویات خام
0mzd4r,10,HAPPY,6724606,سلام به دوستان کیفیت مواد قوق العاده خوب بود دستشون درد نکنه تو این ساعتم خیلی سریع و با کیفیت آوردن
0mzd4r,10,HAPPY,7753506,عالی
0mzd4r,10,HAPPY,7125014,از هر جهت خوب تمیز و بهداشتی بود تو بسته بندی خوب پیک تونم واقعا محترم بودن ممنون از زحمات شما
0mzd4r,10,HAPPY,8444223,عالی عالی عالی عالی
0mzd4r,10,HAPPY,7708535,"
تپل و خوشمزه"
0mzd4r,10,HAPPY,8444223,خیلی سریع اوردین مرسی
0mzd4r,10,HAPPY,7476055,عالی مثل همیشه دمتون گرم
0mzd4r,10,HAPPY,5639163,پوتین هات داگ واقعا نسبت به قیمتش عالی بود قشنگ 1نفرو سیر میکنه ممنون بابت غذاهای خوبتون
0mzd4r,10,HAPPY,6995210,به موقع و گرم رسید
0mzd4r,10,HAPPY,761356,متاسفانه زمان طولانی بود اما واقعا بسیار خوشمزه بود 
0mzd4r,10,HAPPY,6105834,خیلی خوب دست شما درد نکنه
0mzd4r,10,HAPPY,7730188,"به به به این چیز پاستا
بینظیر
ممنون از اسنپ فود و عطاویچ"
0mzd4r,10,HAPPY,7753506,"پپرونی عالی
مخصوص خوب
سس ها خوب
هات داگ خوب"
0mzd4r,10,HAPPY,4773474,پیتزا عالی ترد خوشمزه و باکیفیت
0mzd4r,10,HAPPY,7681790,خوب و خوشمزه
0mzd4r,10,HAPPY,4773474,خوشمزه و دلچسب
0mzd4r,10,HAPPY,4990653,خیلی خوب بود ولی پیتزا کینگ یه چیز دیگه بود 
0mzd4r,10,HAPPY,7476055,پیتزاها خیلی خوب بود
0mzd4r,2,SAD,1549513,از سه تا برگری‌ که سفارش دادم ۲تا تحویلم دادن بعد از کلی تاخیر و کیفیت غذا در حد برگر ۲۰ تومنی‌بود
0mzd4r,2,SAD,3752582,"غذا سرد و با تأخیر زیاد به دستمون رسید
طوری که پنیرش سفت شده بود!!! "
0mzd4r,8,HAPPY,764302,خيلي طول كشيد تا برسه 
0mzd4r,2,SAD,1573209,سرخ شده در روغن نا مرغوب و بسيار بد طمع و نان بيات
0mzd4r,10,HAPPY,8309542,عالییی بود عالی هرچی بگم کم گفتم واقعا بهترین پپرونی ای بود که تا حالا خوردم پیشنهاد میکنم امتحانش کنید دوستان
0mzd4r,10,HAPPY,6670749,"به به
مرسی از سرویس دهی خوبتون"
0mzd4r,6,HAPPY,7392742,سرد بودن غذا و زمان ارسال طولانی
0mzd4r,10,HAPPY,7677118,پیتزا ها فوق العاده خوب خمیرش عالی بود مزه کیفیت مواد خوب ممنون از غذای خوبتون
0mzd4r,2,SAD,5002013,یک ساعت دیرتر رسید و غذا کاملا یخ بود.اصلا به درد نمیخورد
0mzd4r,10,HAPPY,6609708,فقط میتونم تشکر کنم و خداقوت بگمچون مشخصه چ کاره سختیو تو این تایم دارین انجام میدین
0mzd4r,10,HAPPY,11337693,عالی بود دفعه اولی بود که گرفتم وخوب بود و مشتریشون شدم
0mzd4r,10,HAPPY,6105834,"عالی
عالی
عالی"
0mzd4r,10,HAPPY,2488258,کیفیت هات داگش خوب بود چسبید
0mzd4r,10,HAPPY,8448325,"هات داگ نسبت به قیمتش خوب بود
سس ها خوب بودن
ارسال تمیز و به موقع
ممنون از عطاویچ"
0mzd4r,10,HAPPY,7753506,برگرتون بینظیره مرسی
0mzd4r,10,HAPPY,7686586,کیفیت ژامبون فوق العاده بالا حجمشم خوب
0mzd4r,10,HAPPY,7753503,عالی
0mzd4r,10,HAPPY,7669019,"خوب و گرم و سریع و خوشمزه و....
کاملا راضی بودم"
0mzd4r,10,HAPPY,7476055,"خوب و خوشمزه
ممنون"
0mzd4r,6,HAPPY,1279461,غذا کاملا سرد به دستم رسید 
0mzd4r,6,HAPPY,7845330,سري قبل همين پيتزا رو سفارش دادم خيلي عالي بود ولي اينسري خيلي دير تحويل دادن و غذا سرد بود
0mzd4r,2,SAD,5160143,واقعا پیتزا سرد بود و به شدت نونش بیات بود جز نونم چیزی نداشت خیلی موادش کم بودو بی کیفیت تازه با اینکه ۱ ساعت طول کشید که به دستم برسه 
0mzd4r,10,HAPPY,6774609,خوشمزه و گرم مرسی
0mzd4r,2,SAD,5795699,تاخیر فراوان در ارسال غذا سرد بودن کیفیت نا مناسب  
0mzd4r,10,HAPPY,7686586,بدک نبود
0mzd4r,10,HAPPY,7686586,بهترین و تپلترین پیتزای عطاویچ همین گوشت و قارچه واقعا خوبه 
0mzd4r,10,HAPPY,7753506,دمتون‌گرم سرویس دهی عالی بود این وقت شب
0mzd4r,10,HAPPY,6670749,حجم غذا قابل قبول بود از لحاظ بسته بندی و ارسال هم راضی بودم
0mzd4r,2,SAD,7699998,"خیلی بد بود لطفا هیچ کس سفارش نده
هم سرد بود و هم انگار فقط نون بود گوشت رو بهش نشون دادن"
0mzd4r,10,HAPPY,7708535,ممنون خیلی زحمت کشیدین متشکرم
0mzd4r,4,SAD,3426360,سیب زمینی مارو ارسال نکردن اصلا به دستمون نرسید 
0mzd4r,10,HAPPY,6426064,خیلی زود رسید
0mzd4r,10,HAPPY,4285934,عالی بود دستتون درد نکنه
0mzd4r,10,HAPPY,4548855,عالی مرسی
0mzd4r,8,HAPPY,4479290,فقط غذا سرد بود 
0mzd4r,10,HAPPY,6995210,قابل قبول بود در کل
0mzd4r,10,HAPPY,8448325,"به به چ کیفیتی مرسی
اونم تو این تایم
مرسی از رستوران عزیز"
0mzd4r,10,HAPPY,8448320,قابل قبول بود
0mzd4r,10,HAPPY,7125014,از همه غذاها راضی بودیم خوب بود و سریعم بدستمون رسید
0mzd4r,2,SAD,4082681,غذا که یخه یخ بود فقطم پنیر بود با چنتا تیکه قارچ 
0mzd4r,10,HAPPY,8448325,پیتزا گوشتو قارچ بهترین پیتزاتونه
0mzd4r,4,SAD,6741906,"به توضیحات توجه نشده بود خواسته بودم سس ساندویچ جدا باشه ولی سس داشت
با اینکه نزدیکه و‌شبانست زمان تحویل رو خیلی دیر میزنه!
پیک هم برخورد مناسبی نداشت اون وقت شب ۳ بار زنگ زدبالا اومد هم خشکش زده بود نمیدونست باید چیکار کنه ... که بهش گفتم غذارو بده برو دیگه!"
0mzd4r,6,HAPPY,852210,نان‌سیر کاملا سرد و سیبزمینی خمیر شده بدستم رسید
0mzd4r,10,HAPPY,8444223,خوبه پیشنهاد میشه البته حجمش به اندازه قیمتشه
0mzd4r,10,HAPPY,7677118,بسته بندی شیک و بهداشتی تبریک میگم بهتون
0mzd4r,10,HAPPY,7681790,همه چی از هر نظر عالی بود ممنون از زحمات شما
0mzd4r,10,HAPPY,8444202,خیلی خوشمزه بود مرسی حجمشم بد نبود
0mzd4r,10,HAPPY,8444223,طعم برگرتون عالیه 
0mzd4r,10,HAPPY,7777354,خیلی عالی بود ممنون از پیک رستوران که غذامو گرم و سریع رسوند
0mzd4r,2,SAD,1174357,غذا به شدت بی کیفیت و بد مزه بود برگر که اصلا مزه برگر نمیداد مزه کاه میداد و سیب زمیبی هاهم خیس خورده و یخ در کل اصلا راضی نبودم
0mzd4r,10,HAPPY,8448325,انقد سریع و گرم غذامو فرستادن که انتظار نداشتم مشتري تون شدم همیشگی
0mzd4r,10,HAPPY,7669019,کاملا راضی بودم
0mzd4r,2,SAD,4175588,غذا سرد سرد بود 
0mzd4r,10,HAPPY,6670749,شما بینظیرید
0mzd4r,10,HAPPY,7476055,شما بهترین هستین
0mzd4r,4,SAD,7108886,خیلی تاخیر داشت و سرد به دستمون رسید ولی بازم ۳ شب خوب بود
0mzd4r,10,HAPPY,7476055,خیلی تپل بود کیفیت گوشتشم خوب و خوشمزه بود 
0mzd4r,10,HAPPY,6426064,پیتزا عالی
0mzd4r,10,HAPPY,8444223,عالی مثل همیشه
0mzd4r,10,HAPPY,8013052,پیتزای پر ملاتو خوشمزه ای بود 
0mzd4r,10,HAPPY,8448320,غذا به موقع بدستم رسید و گرم بود ممنون
0mzd4r,10,HAPPY,8448325,خوب بود
0mzd4r,2,SAD,4229289,"یک ساعت و نیم طول کشید که پیک اومد 
غذا کاملا سرد بود و نفهمیدم چی خوردم  "
0mzd4r,2,SAD,9119242,علاوه بر تاخیر و کیفیت بد غذا توی اینهوای گرم سال غذا یخ به دست من رسید
0mzd4r,8,HAPPY,4148181,عالی بود ممنونم 
0mzd4r,10,HAPPY,7125014,پیتزا عالیو تپل بود سالادشم بد نبود در کل راضی بودم
0mzd4r,4,SAD,3447833,"سیب زمینی سرد سرد بود 
والا بابت تاخیر هیچ کس پاسخ گو نبود 
نه اسنپ فود نه خود فست فود 

کلا ارزش خرید کردن نداشت .
دفعه اول و اخرم بود از عطاویچ سفارش می دادم "
0mzd4r,6,HAPPY,1751806,پیتزا خیلی بی مزه بود 
0mzd4r,2,SAD,5086155,ساعت ۱ شب شبانه سفارش دادم ساعت ۳:۱۰ دقیقه بعد از اینکه ناامید خوابیدیم پیک مارو از خواب بیدار کرد و غذای نپخته و افتضاح و سرد تحویل ما داد،فوق العاده ناراضی بودم
0mzd4r,10,HAPPY,7720348,کیفیت ژامبون فوق العاده عالی مرسی
0mzd4r,6,HAPPY,454590,خمیر پیتزا رو دوس نداشتم نرم بود و کریسپی نبود اصلا  غذا هم سرد ب دستم رسید
0mzd4r,4,SAD,1238293,برگر خیلی خوب بود ولی تاخیر زیاد در ارسال و نوشابه رو هم نفرستادند!!
0mzd4r,4,SAD,260497,غذا بعد كلي تاخير كاملا سرد رسيد و برگر خوب پخته نشده بود
0mzd4r,2,SAD,5095049,"یکی از بد ترین غذاهایی بود که خورده بودم. آبروم جلوی مهمونام رفت. کلی تعریف کرده بودم......
کهنه و بد مزه و مونده بود. و خیلی دیییییر رسید. "
