restaurant_code,rating,feeling,commentText,customerId
37ovym,4,SAD,من سفارش املت دو نفره دادم ولی حجم املت اندازه یک نفره بود وگرنه این حجم کم برای دو نفر اصلا مناسب نبود. من مشتری همیشگی اسنپ فود و اسنپ مارکتم. اولین باره کیفیت رو امتیاز پایین میدم,1071999
37ovym,2,SAD,نحوه بسته بندی و ارسال برای یه صبحانه مناسب نبود,1163793
37ovym,10,HAPPY,عالی,8276138
37ovym,10,HAPPY,عالی....خوشمزه...داغ....نون تازه ...دستتون درد نکنه,5747028
37ovym,10,HAPPY,عالی، گرم، خوش مزه با نون بربری تازه,8966236
37ovym,10,HAPPY,عالی,5372721
37ovym,10,HAPPY,واقعا محشرید عالی بود,1250287
37ovym,10,HAPPY,عالی,3400911
37ovym,6,HAPPY,برای صبحانه سفارش داده بودم که به سلامتی برای ناهار رسید! معمولی بود ,4663914
37ovym,2,SAD,کل سیب زمینی ها سوخته بود و غیر قابل خوردن بود متاسفه ام ,5980600
37ovym,10,HAPPY,عالی,5958879
37ovym,10,HAPPY,عالی بود داغ و بموقع فقط ریحون نداشت ,4670773
37ovym,10,HAPPY,نون بربری که آوردن یک دنیا می‌ارزید.,3001678
37ovym,2,SAD,فوق‌العاده کم و بی‌کیفیت بود و فقط یک ساعت طول کشید تا رستوران تائید کنه!!,7387524
37ovym,10,HAPPY,همه چی خوب بود غیر از سیب زمینیش,291619
37ovym,10,HAPPY,خيلي خوب بود واقعا ممنون,3401431
37ovym,10,HAPPY,خیلی خوب بود,4332027
37ovym,10,HAPPY,خوشمزه ترین املت زندگیم ,1607297
37ovym,10,HAPPY,عالی بود فقط نوشابه یخ زده بود همش ریخت بیرون ,10448037
37ovym,10,HAPPY,مثل همیشه عالی و خوش مزه,1329351
37ovym,0,HAPPY,واقعا بی نظیر بود، بسیار خوش طعم و در کمال خوش سلیقگی پخته شده بود. شاااهکار ,809726
37ovym,10,HAPPY,عجب املتی بود، به به مخصوصا اون فلفل سیاه روش، نمک، ترشی همه اندازه بود,4201630
37ovym,10,HAPPY,خیلی عالی یبار انتقاد کردیم که صبح زود تو اسنپ فود رستوران فعال نیست و چند وقته صبحاهم باز این مغازه به عنوان یه شخص وسواس تو غذا واقعا تک از هر نظر تو منطقست,5234702
37ovym,10,HAPPY,عالی,8276138
37ovym,10,HAPPY,خوب,5372721
37ovym,10,HAPPY,عالی بود. خصوصا نون بربریش,690412
37ovym,10,HAPPY,خیلی خوب بود ,7510981
37ovym,10,HAPPY,عالی,1521267
37ovym,10,HAPPY,عالی حجم مناسب,992061
37ovym,10,HAPPY,عالی بود تشکر کسب و کارتون پر رونق باشه انشالله,4450934
37ovym,10,HAPPY,عالی بود هم نون تازه بود هم زود رسید و غذا گرم بود مرسی از شما,3706169
37ovym,10,HAPPY,عالی بود . غذا گرم و سریع رسید و طعم و مزه بسیار خوبی داشت  تجربه اولم بود اما قطعا دوباره خریداری میکنم ,5051103
37ovym,10,HAPPY,عالی بود,4398532
37ovym,2,SAD,حدود ۲ ساعت طول کشید تا برسه و با توجه به شکل بسته بندی کل روغن غذا خالی شده بود. از طرفی با توجه به دو نفره بودن حجم کمی داشت,574028
37ovym,8,HAPPY,نون سنگک هم به منو اضافه کنند عالی میشه،سوسیس ها هم پخته تر بشه بهتره,7972904
37ovym,10,HAPPY,املت دونفره بود اما برای سه نفر هم میرسه ، کاملا داع داغ به دستمون رسید . خیلی خوشمزه و علی بود,4663587
37ovym,10,HAPPY,هما چیش عاای بود هم گیفیت هم اینکه به موقع و داغ رسید ,1039623
37ovym,10,HAPPY,غذا کاملا مناسب ۲ نفر بود گرم و خوشمزه بود نون هم تازه بود مرسییییی,3691545
37ovym,2,SAD,"نان اضافه پولش دادیم نفرستادن
۲ ساعت ارسال املت طول کشد 
حجم املت بسیار کم
در کل خوب نیست دیگه",1564167
37ovym,10,HAPPY,جالب بود فقط پوست گوجه زیاده داخلش وگرنه از بقیه لحاظ عالیه,13604583
37ovym,10,HAPPY,مامان‌پز عالیه. تقریبا هر روز صبحانه ازشون می‌گیریم. دستشون درد نکنه.,903869
37ovym,8,HAPPY,حجمش واقعا کم بود ولی طعمش خوب بود,5205373
37ovym,8,HAPPY,همه چیز خوب بود ولی کم نمک بود,144956
37ovym,10,HAPPY,خوشمزه بود,170872
37ovym,10,HAPPY,"عالی 
حرف ندارید",12089647
37ovym,4,SAD,خیلی معمولی,5769743
37ovym,8,HAPPY,معمولی بود واقعا، بد نبود، خیلی خوب هم نبود.حجمش هم کم بود. ,4744201
37ovym,2,SAD,سوسیس استفاده شده در املت سوخته بود و سیاه شده بود.,4937157
37ovym,10,HAPPY,خوشمزه و کیفیت نان هم خیلی خوب ,3727432
37ovym,8,HAPPY,مزه املت عالی بود ولی واقعا املت بدون پیاز؟؟ چرا نزاشتین فقط یه لیمو بودش ، مقدار نونم کم بود,2754694
37ovym,10,HAPPY,کیفیت عالی بود و خیلی سری به دستم رسید تشکر,8594973
37ovym,10,HAPPY,"خوب و خوشمزه بود، گرم هم بدستم رسید
مرسی",3024718
37ovym,10,HAPPY,خوشمزه بود ,572048
37ovym,10,HAPPY,خوب بود,3912313
37ovym,2,SAD,با توجه به قیمت بالا و کیفیت پایین...اصلا قابل قبول نبود...حجم بسیار پایین بود.,8786702
37ovym,4,SAD,"سایز دو نفره با تک اختلاف کمی داشت ولی قیمت دو برابر...
سیب زمینی ها اصلا سرخ نشده بود 
خام بود ",3593762
37ovym,2,SAD,کیفیت غیر قابل قبول و بسیار ضعیف نسبت به تصویر,4851861
37ovym,6,HAPPY,نوشابه ارسال نشده بود با اینکه پولش رو پرداخت کردم ,5907255
37ovym,8,HAPPY,پیاز نمی‌فرستن,4252975
37ovym,10,HAPPY,به موقع رسید و عالی بود,12089647
37ovym,10,HAPPY,تو محدوده ای که این رستوران براتون فعاله اگر املت خواستین توصیه می کنم فققققط از اینجا بگیرین انصافا املت یعنی این نه چرب نه کمه نه بو میده نه نون بیاط داد  بعد مدت ها یه جا غذای خوب داد دمتون گرم,5234702
37ovym,8,HAPPY,عالی,7982392
37ovym,8,HAPPY,توی فودپارتی خریدم. طعمش خوب بود و حجمش مناسب یه نفر بود. از دورچینش پیاز و ریحان نفرستاده بودند و جای لیمو،نارنج بود و یه دونه فلفل بسیار تند که نمیشد خورد.,3356428
37ovym,4,SAD,اصلا خوشمزه نبود، خیلی بی مزه و حجمش هم کم بود,3838898
37ovym,10,HAPPY,عالی بود سپاس تن ماهیشم خوب بود,8594973
37ovym,10,HAPPY,خیلی خوب بود ولی متاسفانه نوشابه من فراموش شده بود بزارید فیش خورده ولی تحویل نشد ,6601858
37ovym,10,HAPPY,مثل همیشه عالی بود خوشمزه خوش طعم و گرم .بهترین املتی در این  منطقه سپاس از رعایت کردن پروتکل های بهداشتی,8594973
37ovym,8,HAPPY,خیلی خوب بود تشکر ,3239950
37ovym,10,HAPPY,بهترین املتی بود که خوردم خیلی خیلی خوشمزه بود تشکر,8594973
37ovym,10,HAPPY,خیلی خوب بود طعمشم عالی بود سپاس,8594973
37ovym,10,HAPPY,نظرخواهی نمی خواد من هم املت رب هم املت گوجرو خوردم . اگر این رستوران براتون فعال شد املت خواستین سمت رستوران دیگه نرین همهههههه چیزش نون بسته بندی اندازه غذا مزه همه چیزش عالیه,5234702
37ovym,10,HAPPY,عالی بود  خوشمزه ترین,5419333
37ovym,10,HAPPY,کیفیت عالی مرسی,8594973
37ovym,10,HAPPY,عالي هستين,3940422
37ovym,10,HAPPY,عالی,3984727
37ovym,10,HAPPY,خوشمزه ,8276138
37ovym,10,HAPPY,من که جوری شده تو هفته ۴ تا سفارش دارم واقعا عالی مچو معرکه خسته نباشین تشکر ,6601858
37ovym,10,HAPPY,عالی مثل همیشه ممنون,6601858
37ovym,8,HAPPY,خيلي خوب بود فقط سوسيسها خام و سرخ نشده بود,4026885
37ovym,10,HAPPY,حیف یکم اگر تایم شروع کارتون زودتر بود منطقرو درو می کردین با این کیفیت ,5234702
37ovym,10,HAPPY,هیچ چیزی نمیشه گفت جز اینکه خیلی خوب و خوشمزه بود و مسائل بهداشتی کاملا رعایت شده بود خسته نباشین ,6601858
37ovym,10,HAPPY,واقعا عالی بود نقص ندااااشششت,7202310
37ovym,10,HAPPY,خوشمزه و در حد انتظار بود,3158564
37ovym,8,HAPPY,,7873656
37ovym,2,SAD,,251830
37ovym,6,HAPPY,,1289533
37ovym,2,SAD,,3226606
37ovym,2,SAD,,3762275
37ovym,2,SAD,,13604583
37ovym,6,HAPPY,,221312
37ovym,2,SAD,,186001
0wzgvq,6,HAPPY,خیلی معمولی,3257951
0wzgvq,6,HAPPY,سبزیجات کنارش چندتیکه هویج و کدو و ۳ ۴ تا قارچ بود، به قیمتش با تخفیف حتی نمی ارزید چه برسه بدون تخفیف. کیفیت غذا خوب بود ولی متناسب با این قیمت نیست.,1160325
0wzgvq,8,HAPPY,نسبت به دفعات قبل کیفیت و حجم غذای ارسالی پایین اومده بود,171547
0wzgvq,4,SAD,خوب نبود سوسیس تخم مرغ,8714385
0wzgvq,8,HAPPY,خود برگر خيلي خشك بود,9576460
0wzgvq,2,SAD,مرغها کاملا نپخته و غیر قابل خوردن بودند. از سبزیجات بخار پز شده هم، ذرت سفت بود و قابل خوردن نبود. غیر از سبزیجات پخته و تیکه کوچکی از مرغ، بقیه رو دور ریختیم.,1442005
0wzgvq,4,SAD,کیفیت خیارشور بسیار بسیار بد…حجم غذا هم نسبتا کم…ما قبلا این فست فود را بعنوان یکی از فست فودهای با کیفیت در منطقه میشناختیم ولی…,3007494
0wzgvq,8,HAPPY,معمولی. در کل چیزی نیست که مجدد بخوام امتحان کنم,336918
0wzgvq,4,SAD,کیفیت معمولی ، متاسفانه سس سیب زمینی و پیازکاراملی بوی خوبی نداشت,10840952
0wzgvq,10,HAPPY,"سفارشم زودتر از چیزی که فکرمیکردم به دستم رسید ولی بجای فانتا برام کوکا آوردن که قوطیش آسیب دیده بود
رفتار پیک خیلی خوب و محترمانه بود",11693129
0wzgvq,8,HAPPY,مرغ گریل خوب، سبزیجات بد,3432461
0wzgvq,8,HAPPY,با سلام ، حجم غذا خیلی کم بود و کیفیت خوبی داشت، ولی اصلا نسبت به قیمتش نمی ارزید.,476565
0wzgvq,10,HAPPY,عالی,11254383
0wzgvq,8,HAPPY,همبرگر ها خوشمزه بود ولي حجمش كم بود,161462
0wzgvq,10,HAPPY,"عالی بود از نظر طعم و کیفیت ، 
اما نون بسیار کهنه بود واقعا تعجب کردم",2239571
0wzgvq,10,HAPPY,بسیار لذیذ و خوشمزه بود . پیک هم باشخصیت بود. غذا هم داغ به دستم رسید. بازم سفارش میدم,8733790
0wzgvq,10,HAPPY,خوب,11876580
0wzgvq,8,HAPPY,نه خوب بود و نه بد,4744201
0wzgvq,10,HAPPY,بسیار عالی بود,7159179
0wzgvq,10,HAPPY,مثل همیشه داغ و تازه به دستم رسید ،برخورد پیک خیلی خوب بود جاداره که تشکر کنم از مدیریت مجموعه بابت این سرویس دهی بی نظیر و برگر های خوشمزشون,12362287
0wzgvq,10,HAPPY,عالی بود,12362287
0wzgvq,10,HAPPY,واقعا عالى ، هم از نظر كيفيت هم ارسال به موقع ممنون,7112466
0wzgvq,8,HAPPY,عالی بود,2835553
0wzgvq,10,HAPPY,عالی مرسی,8126813
0wzgvq,8,HAPPY,"خيلي معمولي بود گوشت ١٠٠٪؜ نبود انگار با سنگ دون قاطي شده بود چون بسيار سفت بود بافتش طبيعي نبود
در كل خوب بود و زود رسيد دستم با فاصله اي كه داشت",11583981
0wzgvq,10,HAPPY,طعم خوب بود ,580560
0wzgvq,8,HAPPY,حجمش نسبت ب قیمتش کم بود,612676
0wzgvq,10,HAPPY,مثل همیشه عالی,3409357
0wzgvq,10,HAPPY,بسیار با کیفیت ,2835553
0wzgvq,10,HAPPY,"صبحانه گرم و خوشمزه
پیشنهاد میکنم به دوستان",794576
0wzgvq,10,HAPPY,فوق الاده,11254383
0wzgvq,10,HAPPY,عالیه فقط کاش سبزیجاتش بیشتر بود,1769466
0wzgvq,10,HAPPY,نون برگرا کاملا برشته و داغ بود گوشتش کاملا پخته بود و طعمش بی نظیر بود فقط پیاز های کارامالایز شدش یکم خام بود و مجبور شدم نخورمشثن ولی بقیه موارد عالی بود,10919650
0wzgvq,10,HAPPY,خیلی خوشمزه و با کیفیت بود فقط کاش سایز همبرگرها‌ بزرگتر بود,2835553
0wzgvq,10,HAPPY,یخورده سرد شده بود فقط والا کیفیتش خوب بود,7573784
0wzgvq,8,HAPPY,لوبیای صبحانه انگلیسی اصلاً خوب نبود. قسمتی از تخم مرغ هم خام بود. پیک خیلی محترم. ,401620
0wzgvq,10,HAPPY,"سلام خسته نباشد
سوسیب عالی بود
سیب با سس قارچ عالی بود
املت بیکن عالی 
خیلی ممنونم",6991981
0wzgvq,10,HAPPY,عااااااالی بود ،فقط قیمتش بالاست,11240934
0wzgvq,8,HAPPY,گوشت برگر تازه و خوشمزه بود,736552
0wzgvq,8,HAPPY,وقتی سفارش رسید، رو برگه سفارش دیدم من و همسرم به فاصله ۹ ثانیه از هم غذارو با اکانت‌های خودمون سفارش دادیم، اما غذای من نیم ساعت دیرتر رسید.,205663
0wzgvq,10,HAPPY,مثل همیشه عالی، داغ و خوشمزه,1178759
0wzgvq,10,HAPPY,با سلام. بسته بندی خوب و مرتب. غذای گرم و خوشمزه.سپاسگزارم.,3348799
0wzgvq,10,HAPPY,همه چی عالی بود اما ای کاش کنارش سس قارچ و خامه بود,4653025
0wzgvq,10,HAPPY,توی فود پارتی می ارزید.,1921076
0wzgvq,10,HAPPY,"غذا کاملآ گرم تازه بود
مرغ کاملآ پخته بود و خشک نشده بود به خوبی مزه دار شده بود 
سبزیجات هم در عین پختگی طعمشون حفظ شده شده 
بسیار عالی خوشمزه",309586
0wzgvq,10,HAPPY,کاملا گرم و رژیمی و خوشمزه,3041547
0wzgvq,2,SAD,Hamash Sanghdoon Chicken bood,6983197
0wzgvq,10,HAPPY,عالی بود,160538
0wzgvq,10,HAPPY,مزه واقعی برگر رو میتونی احساس کنی گوشت خوشمزه ، نان تازه، سس بی نظیر، بسته بندی عالی برای گرم موندن برگر، دمتون گرم شبم رو ساختین، آی لاو یو تی شن,1210537
0wzgvq,10,HAPPY,"همه چی عالی بود
هم برگر هم سوسیب داغ بود و خیلی خوشمزه",1178759
0wzgvq,10,HAPPY,کیفیت غذا و طعمش خیلی خوب بود و گرم تحویل شد .فقط نان نگذاشته بودند,10392180
0wzgvq,10,HAPPY,باسلام خدمت دوستان اسنپ فودومدیریت تی شن برگر:مثل همیشه،کیفیت غذاهاشون عالیه وفست فودتی شن،همیشه بالاهای جدول امتیازات اسنپ فود هست،باسپاس,3890986
0wzgvq,10,HAPPY,آقا الان دیگه بهم ثابت شد، فقط برگر هاتون ۲۰ نیست ، املت هم با مایه گوجه فراوان و طعم دهنده های خوب درست شده بود و مقدارشم کافی بود ، نان تازه هم عالی بود، اقا من مشتری ثابت شدم دیگه، دمتون گرم، امیدوارم با همین فرمون برین جلو,1210537
0wzgvq,10,HAPPY,"مرغ گریل این دفعه ام خوب بود ،مثل قبل.
زینگر برگر هم عاااالی بود .
خوشمزه و به موقع",1847994
0wzgvq,10,HAPPY,باعرض سلام خدمت دوستان اسنپ فودومدیریت محترم تی شن برگر،انتخاب اول همیشگی مابرای برگروسیب زمینی،صدرنشین جدول بالاترین امتیاز،یعنی فست فود تی شن برگراست،باسپاس همیشگی,3890986
0wzgvq,10,HAPPY,جزء بهترین برگرهای تهران...مثل همیشه عالی.,410874
0wzgvq,10,HAPPY,مثل همیشه خوب...,1142719
0wzgvq,10,HAPPY,خوب بود، حجمش هم زیاد بود و سریع و گرم دستم رسید,1849782
0wzgvq,10,HAPPY,به موقع تحویل داده شد و بسیار لذیذ و خوشمزه بود. ,3310048
0wzgvq,10,HAPPY,عااااااااااالی,466641
0wzgvq,2,SAD,من اولین بار بود از اینجا سفارش میدادم ولی متاسفانه غذا واقعا سرد سرد به دستم رسید,8203177
0wzgvq,8,HAPPY,"ممنون طعمش خوب بود
برخورد پیک هم اگر از ۵ امتیاز بیشتر داشتیم هم میدادم ",3660839
0wzgvq,2,SAD,هم دیر تحویل دادن هم اینکه اصلا خوشمزه نبود,321527
0wzgvq,10,HAPPY,عالی عالی عالی مثل همیشه خوشمزه بودو داغ بدستم رسید,4584820
0wzgvq,10,HAPPY,سلام خسته نباشیدممنون از غذای خوبتون  کاراملایز برگر تون عالی بود بینظیر بود,9198992
0wzgvq,6,HAPPY,طعم خیلی معمولی، حجم گوشت زیاد بود ولی خیلی بی طعم و یه مزه نامربوط هم داشت. غذا یه مقدار سرد بود. بسته بندی معمولی. طعم پیاز کاراملی شدش هم اصلا خوب نشده بود.,5715740
0wzgvq,10,HAPPY,"مثل همیشه بینظیر و عالی...بنظر من کسی که واقعا برگر دوست داشته باشه خیلی راحت میتونه تشخیص بده  که دست سازه یا کارخونه ای(۲۰۲) 
فقط کاشکی  سس مخصوصی که رو نون میزنین یه مقدار کمتر باشه که بشه مزه برگر رو بیشتر تشخیص داد و لذت برد.....
و واقعا داغ  به دستم رسید توقع نداشتم..... مرسی از مدیریت بسیار عالی",987921
0wzgvq,10,HAPPY,خيلي  خوشمزه بود من كه لدت بردم,6389723
0wzgvq,8,HAPPY,طعم همبرگر نوستالژی عالی بود ولی اندازه اش خیلی کوچک بود,1747513
0wzgvq,10,HAPPY,خیلی راضی بودم، برگر واقعاً گوشت با کیفیت بود، نون هم باکیفیت بود.,6804627
0wzgvq,10,HAPPY,درجه ۱ واقعا ,739316
0wzgvq,8,HAPPY,"به جای بیکین اگه از خود گوشت استفاده بشه بهتره
خوب بود کلا . ",3758446
0wzgvq,10,HAPPY,عالی عالی باریکلا مثل همیشه گرم بدستم رسید طعمش هم بسیار فوق العاده بود لذت بردم حلالتون باشه خیلی راضی هستم همیشه ازتون,7630185
0wzgvq,10,HAPPY,غذا خيلي سريع به دستم رسيد و طعم غذا هم خوب بود،فقط براي محتويات ساندويچ توي توضيحات نوشته بودن پياز ولي به نظرم داخل ساندويچ پيازچه بود كه خب يه كم طعمش فرق داشت،ولي در كل خوشمزه بود,2329691
0wzgvq,10,HAPPY,مثل همیشه گرم باطعمی خاص و عالی دمتون گرم عالی هستین ...حلالتون باشه من همیشه راضی هستم ازتون,7630185
0wzgvq,10,HAPPY,عالی بود  بسیارعالی مثل همیشه گرم و طعمشم بسیار دلچسب,7630185
0wzgvq,10,HAPPY,عالی و فوق العاده دلچسب طعمش خیلی خوبه خدایی مثل همیشه گرم رسید بدستم,7630185
0wzgvq,4,SAD,کیفیت همبرگر متوسط رو به خوب بود. سینه مرغ سوخاری کیفیت بسیار پایینی داشت و اصلا تازه نبود در حدی که بعید است مجددا از این رستوران غذایی سفارش بدهم. زمان رسیدن غذا منطقی بود.,771188
0wzgvq,10,HAPPY,مثل همیشه همه چی عالی بود,5988976
0wzgvq,10,HAPPY,کیفیت عالی مثل همیشه ,5009839
0wzgvq,0,HAPPY,خیلی خوشمزه و عالی بود.برای من خیلی مهم بود که گوشت بو نده و اینکه چربیش کم باشه که خدارو شکر اینجوری بود.,9186715
0wzgvq,10,HAPPY,عالی بود . ,6921544
0wzgvq,10,HAPPY,خیلی خوشمزه بود ,1355109
0wzgvq,10,HAPPY,"مثل همیشه عالی و هیجان انگیز
گرم و لذیذ و خوشمزه 
با قیمت مناسب 
",8104151
0wzgvq,10,HAPPY,ممنون عالی بود,9223491
0wzgvq,6,HAPPY,با وجود اینکه نزدیک هستیم و زود هم اومد، کامل سرد بود. و اینکه این سری بر خلاف سری‌های پیش گوشت خیلی خشک بود و اصلا بافت و طعم جالبی نداشت. کلا کیفیت این رستوران خیلی بگیر نگیری هست,2959804
0wzgvq,10,HAPPY,عالی بود,1167803
0wzgvq,10,HAPPY,برگر واقعا عالی ، نون خوب و لطیف ، سیب زمینی هم کاملا ترد و ادویه خوبی داشت ، پیشنهاد میشه,6575410
0wzgvq,8,HAPPY,خوب بود فقط یکم سرد رسید,7728492
0wzgvq,10,HAPPY,جدا از تاخیر زیاد که البته قابل اغماض بود انصافا یکی از بهترین برگرهایی بود که تا حالا خورده ام.,130957
0wzgvq,10,HAPPY,خیلی عالی بود,310158
0wzgvq,10,HAPPY,ممنون از توجه به توضیحات,130957
0wzgvq,10,HAPPY,همه چی عالی بود برخورد پیک هم محترمانه و خوب بود در کل راضی هستم,6702591
0wzgvq,2,SAD,چیزبرگر بسیار سرد . تحویل سفارش بعد از ۷۰ قیقه . بسته بندی فوق العاده ضعیف . ,9649905
0wzgvq,10,HAPPY,"از همه نظر عالی هستید.
فقط چرا کافه رو تعطیل کردید؟",325445
0wzgvq,10,HAPPY,"مثل همیشه عالی و درجه یک 
ضمنا به همه درخواستها کاملا توجه کردن و رعایت کرده بودند ممنون از برخورد و رفتار خوبتون 
غذا ها هم که دیگه نگم عالی ",3895006
0wzgvq,10,HAPPY,تجربه‌ای که من از تی شن دارم یه چیزی فراتر از فقط غذای خوبه. هر دفعه روی پاکت غذا دستخطی هست که تجربه شام رو دلچسب‌تر میکنه. مواد تازه، طبخ عالی و تعهد به حفظ کیفیت چیزیه که باعث میشه من از این مجموعه خرید کنم.,250992
0wzgvq,10,HAPPY,"هم سریع رسید ، هم گرم و دلچسب بود ، هم طعمش پسندم بود 
هم کیفیت خیلی خوبی داشت 
در کل از رستوران و اسنپ فود تشکر میکنم ",7336470
0wzgvq,8,HAPPY,"غذا کیفیتش خوب بود
اما نمیفهمم چرا با این حال که انقدر تز سرد بودن غذا همه شاکی ان رستوران کاری نمیکنه!!!!

فاصله ما تا رستوران یه کوچه است!!!",3492184
0wzgvq,10,HAPPY,بسیار عالی. جزو بهترین برگر هایی بود که خوردم. امیدوارم کیفیت حفظ بشه.,160538
0wzgvq,10,HAPPY,مثل همیشه عالی بود، برخورد پیک هم خوب بود.,4010776
0wzgvq,10,HAPPY,هر دو عالی بود,7296612
0wzgvq,10,HAPPY,خیلی عالی و خوشمزه و بسته بندی بهداشتی,3577060
0wzgvq,2,SAD,خرید از این رستوران را پیشنهاد نمیکنم هیچ کدوم از سفارشها هیچ شباهتی به عکسشون نداشتند و قیمت غذا بسیار بالا بود و متناسب با کیفیت و حجم نبود و زمان ارسال بسیار طولانی بود و از سفارشم پشیمانم,6045735
0wzgvq,10,HAPPY,فوق العاده بود ، واقعا لذت بردم ، سپاس فراوان,155299
0wzgvq,10,HAPPY,"بسیار خوشمزه و لذیذ، واقعا به همه پیشنهاد میدم
کیفیت گوشت عالی
غذا کاملا گرم بود وقتی بدستم رسید
خسته نباشید",3689076
0wzgvq,10,HAPPY,خیلی به موقع رسید. و برگر عالی و داغ بود . برخورد پیک هم بسیار خوب بود و متن دست نویس روی بسته هم بسیار با ذوق و جالب بود. ممنون,564384
0wzgvq,8,HAPPY,خوشمزه بود,329794
0wzgvq,10,HAPPY,"برخورد پیک بسیار محترمانه بود ، سالاد هم بسیار لذیذ بود 
مرسی از احترامی که به مشتری میذارید ",660624
0wzgvq,8,HAPPY,"سیب زمینی عالی
همبگر جا داشت بیشتر پخته بشه
برخورد پیک عالی
دست نوشته روی پاکت عالی",7755854
0wzgvq,10,HAPPY,خوب کیفیت عالی به موقع رسید ,1521267
0wzgvq,10,HAPPY,"به جرات ميگم خوشمزه ترين همبرگر توي تهران رو داريد 
سرعت ارسال عالي
طعم ومزه ي غذا فوق العاده عالي
برخورد پیک رستوران عالی",1364743
0wzgvq,10,HAPPY,عالی,5954732
0wzgvq,10,HAPPY,عالی بود ممنونم خیلی پیک هم با سرعت خوب و اخلاق خوب,5033497
0wzgvq,10,HAPPY,سلام، همبرگراتون عالیه، ممنونم از کیفیت خوب و عالی غذاها,5988976
0wzgvq,10,HAPPY,"سلام 
ممنون از برگر های فوق العاده بی نظیرتون 
غذا گرم و عالی بدست مون رسید با طعم بی نظیر 
مرسی",8104151
0wzgvq,10,HAPPY,ممنون عالی بود.من طعم و عطر برام مهمه و خدارو شکر باکیفیت بود همینجوری خوب بمونید,9791054
0wzgvq,10,HAPPY,فوق العاده بود. ممنون,3406584
0wzgvq,10,HAPPY,"با تشکر از مدیریت تی شن برگر برای تولید فرآورده های با کیفیت. 
",771188
0wzgvq,10,HAPPY,"سلام
بسیار عالی و خوشمزه بود
ممنون",4570594
0wzgvq,10,HAPPY,تازه و خوشمزه بود . فقط کمی دیر رسید .,6054738
0wzgvq,10,HAPPY,ممنون عالی بود,1221983
